#                      Published-Value
#      Spectral-axis           Intensity
#             [km/s]               [Jy] 
              1831.2           0.005607
                1826          -0.006269
              1820.8          -0.022347
              1815.6          -0.009008
              1810.3           0.010472
              1805.1           0.015499
              1799.9          -0.003713
              1794.7          -0.015075
              1789.5          -0.010473
              1784.3          -0.013056
              1779.1          -0.022101
              1773.8          -0.017652
              1768.6          -0.018549
              1763.4          -0.007898
              1758.2           0.006824
                1753           0.015023
              1747.8          -0.004914
              1742.6          -0.007684
              1737.4           0.006102
              1732.1           0.018165
              1726.9           0.013604
              1721.7           0.002223
              1716.5          -0.007843
              1711.3          -0.000900
              1706.1          -0.016873
              1700.9          -0.032836
              1695.7          -0.025820
              1690.4          -0.018209
              1685.2          -0.013252
                1680          -0.000122
              1674.8          -0.016068
              1669.6          -0.009075
              1664.4           0.010324
              1659.2           0.012415
                1654           0.000653
              1648.8          -0.006629
              1643.6          -0.020572
              1638.3          -0.025991
              1633.1          -0.019433
              1627.9           0.002804
              1622.7          -0.006148
              1617.5          -0.014936
              1612.3          -0.007488
              1607.1          -0.022314
              1601.9          -0.030508
              1596.7           0.004541
              1591.5           0.019601
              1586.3           0.008297
              1581.1          -0.014191
              1575.8          -0.023685
              1570.6          -0.025925
              1565.4          -0.008314
              1560.2           0.010489
                1555           0.003636
              1549.8          -0.021547
              1544.6          -0.019797
              1539.4          -0.012229
              1534.2          -0.008982
                1529          -0.010201
              1523.8          -0.002746
              1518.6          -0.003182
              1513.4          -0.010450
              1508.2          -0.024862
                1503          -0.010422
              1497.8           0.004183
              1492.6           0.002649
              1487.3          -0.018010
              1482.1          -0.022377
              1476.9          -0.020347
              1471.7          -0.014672
              1466.5          -0.022235
              1461.3          -0.027149
              1456.1          -0.022796
              1450.9          -0.014465
              1445.7          -0.005317
              1440.5           0.000026
              1435.3           0.000028
              1430.1           0.005117
              1424.9           0.003543
              1419.7           0.010214
              1414.5           0.002789
              1409.3          -0.010511
              1404.1          -0.022873
              1398.9          -0.005717
              1393.7           0.015328
              1388.5           0.009222
              1383.3          -0.011957
              1378.1           0.006287
              1372.9           0.009254
              1367.7           0.001199
              1362.5          -0.004156
              1357.3           0.001382
              1352.1           0.007765
              1346.9           0.014833
              1341.7           0.013928
              1336.5           0.009125
              1331.3          -0.003641
              1326.1          -0.006676
              1320.9          -0.000902
              1315.7           0.016640
              1310.5           0.005047
              1305.3          -0.016425
              1300.1          -0.014004
              1294.9          -0.011177
              1289.7          -0.017988
              1284.5          -0.012179
              1279.3          -0.013482
              1274.1           0.005051
              1268.9           0.022256
              1263.7           0.018020
              1258.5           0.006947
              1253.3           0.024230
              1248.1           0.029068
                1243           0.014395
              1237.8           0.001781
              1232.6           0.003038
              1227.4           0.002554
              1222.2           0.008569
                1217           0.012205
              1211.8           0.020061
              1206.6           0.037874
              1201.4           0.043276
              1196.2           0.010298
                1191           0.007642
              1185.8           0.019045
              1180.6           0.015761
              1175.4           0.005990
              1170.2           0.015428
                1165           0.021960
              1159.8           0.022139
              1154.7           0.011033
              1149.5           0.000466
              1144.3          -0.001372
              1139.1           0.004059
              1133.9          -0.001336
              1128.7          -0.005869
              1123.5          -0.018844
              1118.3          -0.032579
              1113.1          -0.036043
              1107.9          -0.020612
              1102.7          -0.020637
              1097.5          -0.022364
              1092.4          -0.009485
              1087.2           0.003485
                1082          -0.008714
              1076.8          -0.012875
              1071.6           0.009107
              1066.4           0.021344
              1061.2           0.000889
                1056           0.000145
              1050.8          -0.001690
              1045.6          -0.014395
              1040.5          -0.020724
              1035.3           0.005019
              1030.1           0.022239
              1024.9           0.011534
              1019.7          -0.009078
              1014.5           0.006553
              1009.3           0.017147
              1004.1           0.005500
                 999          -0.005578
               993.8           0.008478
               988.6           0.008126
               983.4           0.009371
               978.2          -0.005680
                 973          -0.002727
               967.8           0.016719
               962.6           0.034831
               957.5           0.045156
               952.3           0.038852
               947.1           0.004849
               941.9          -0.007760
               936.7          -0.001398
               931.5           0.009654
               926.3           0.014031
               921.2           0.031706
                 916           0.038468
               910.8           0.030624
               905.6           0.000877
               900.4          -0.017218
               895.2          -0.020430
               890.1           0.000861
               884.9           0.013447
               879.7           0.010719
               874.5          -0.002574
               869.3          -0.015200
               864.1          -0.025091
                 859          -0.014536
               853.8          -0.010161
               848.6           0.000989
               843.4           0.018787
               838.2           0.021678
               833.1          -0.000968
               827.9          -0.009601
               822.7          -0.005238
               817.5           0.015273
               812.3           0.022657
               807.1           0.014550
                 802           0.006894
               796.8           0.012414
               791.6           0.000341
               786.4           0.005592
               781.2           0.009039
               776.1           0.002552
               770.9          -0.006393
               765.7           0.005855
               760.5           0.015467
               755.4           0.014998
               750.2           0.001352
                 745           0.000843
               739.8           0.010578
               734.6           0.017723
               729.5          -0.004330
               724.3          -0.014387
               719.1          -0.010019
               713.9          -0.011923
               708.7          -0.014624
               703.6           0.008953
               698.4           0.002813
               693.2          -0.002558
                 688           0.002694
               682.9           0.011378
               677.7           0.003934
               672.5          -0.014589
               667.3          -0.024011
               662.2          -0.000756
                 657          -0.003997
               651.8          -0.015311
               646.6          -0.009486
               641.5           0.002824
               636.3           0.009744
               631.1           0.029489
               625.9           0.014169
               620.8          -0.002063
               615.6          -0.005696
               610.4          -0.006068
               605.2          -0.010800
               600.1          -0.008393
               594.9           0.009433
               589.7           0.028421
               584.5           0.027128
               579.4           0.023706
               574.2          -0.010685
                 569          -0.034944
               563.9          -0.037727
               558.7          -0.024177
               553.5          -0.018675
               548.3           0.001335
               543.2           0.001179
                 538           0.014864
               532.8           0.021105
               527.7          -0.008453
               522.5          -0.023859
               517.3          -0.006518
               512.1          -0.004617
                 507          -0.001673
               501.8          -0.001210
               496.6           0.000478
               491.5           0.002095
               486.3           0.015053
               481.1           0.019610
                 476           0.024082
               470.8           0.019826
               465.6           0.005619
               460.4          -0.012770
               455.3          -0.001208
               450.1          -0.006088
               444.9          -0.016278
               439.8          -0.020135
               434.6          -0.017698
               429.4          -0.009539
               424.3           0.007877
               419.1          -0.001974
               413.9          -0.020518
               408.8          -0.022988
               403.6          -0.005616
               398.4           0.000486
               393.3           0.003790
               388.1          -0.002355
               382.9           0.000316
               377.8           0.007156
               372.6           0.011919
               367.4          -0.000941
               362.3          -0.009301
               357.1          -0.015062
               351.9           0.005278
               346.8           0.008981
               341.6          -0.003685
               336.4          -0.011846
               331.3           0.008318
               326.1           0.005316
                 321          -0.001333
               315.8          -0.012757
               310.6          -0.019304
               305.5          -0.016872
               300.3           0.004507
               295.1           0.014989
                 290           0.007588
               284.8          -0.005855
               279.6          -0.004389
               274.5          -0.012803
               269.3          -0.010373
               264.2           0.000662
                 259           0.005045
               253.8          -0.008246
               248.7          -0.007522
               243.5          -0.020959
               238.4          -0.017678
               233.2          -0.000438
                 228           0.015941
               222.9          -0.004722
               217.7          -0.025001
               212.6          -0.024273
               207.4          -0.010226
               202.2          -0.009109
               197.1          -0.019085
               191.9          -0.028980
               186.8          -0.000854
               181.6           0.008148
               176.4          -0.011550
               171.3          -0.020363
               166.1           0.005532
                 161           0.030547
               155.8           0.030727
               150.6           0.009156
               145.5           0.020053
               140.3           0.018046
               135.2           0.017983
                 130           0.028113
               124.9           0.033082
               119.7           0.006585
               114.5           0.004182
               109.4          -0.002855
               104.2          -0.021246
                99.1          -0.027697
                93.9          -0.012191
                88.8          -0.010944
                83.6          -0.004970
                78.4           0.001106
                73.3           0.007353
                68.1           0.352586
                  63           0.406576
                57.8           0.463224
                52.7           0.497524
                47.5           0.598480
                42.4           0.754300
                37.2           0.947575
                32.1           1.235957
                26.9           1.727006
                21.7           3.102880
                16.6           6.757469
                11.4          24.664336
                 6.3          80.810343
                 1.1          -0.999000
                  -4          -0.999000
                -9.2          76.686990
               -14.3          44.854789
