#                      Published-Value
#      Spectral-axis           Intensity
#             [km/s]               [Jy] 
              1123.5           0.447790
              1118.3           0.441859
              1113.1           0.432678
              1107.9           0.429516
              1102.7           0.428154
              1097.5           0.419744
              1092.4           0.414449
              1087.2           0.422571
                1082           0.431941
              1076.8           0.426750
              1071.6           0.413025
              1066.4           0.407062
              1061.2           0.419017
                1056           0.436363
              1050.8           0.449269
              1045.6           0.461116
              1040.5           0.473331
              1035.3           0.484856
              1030.1           0.489382
              1024.9           0.486280
              1019.7           0.494705
              1014.5           0.520742
              1009.3           0.555296
              1004.1           0.591347
                 999           0.612832
               993.8           0.617178
               988.6           0.607780
               983.4           0.558508
               978.2           0.466523
                 973           0.350875
               967.8           0.233566
               962.6           0.139131
               957.5           0.076891
               952.3           0.037689
               947.1           0.014019
               941.9           0.003065
               936.7           0.000882
               931.5           0.000106
               926.3          -0.000125
               921.2           0.001454
                 916           0.000851
               910.8          -0.000818
               905.6           0.000826
               900.4          -0.000155
               895.2          -0.002001
               890.1          -0.001786
               884.9           0.000065
               879.7           0.001450
               874.5           0.000358
               869.3          -0.002211
               864.1          -0.004073
                 859          -0.002331
               853.8           0.001698
               848.6          -0.000738
               843.4          -0.003093
               838.2           0.000130
               833.1           0.000845
               827.9           0.002368
               822.7           0.007433
               817.5           0.006734
               812.3           0.001312
               807.1          -0.000397
                 802           0.002010
               796.8           0.002292
               791.6           0.003378
               786.4           0.002184
               781.2           0.001405
               776.1           0.002313
               770.9          -0.001223
               765.7          -0.004356
               760.5          -0.002648
               755.4          -0.002345
               750.2          -0.003717
                 745          -0.000822
               739.8           0.003417
               734.6           0.002838
               729.5           0.001375
               724.3           0.002363
               719.1           0.000966
               713.9          -0.004671
               708.7          -0.004820
               703.6          -0.001193
               698.4           0.001201
               693.2          -0.000058
                 688          -0.001118
               682.9           0.000220
               677.7           0.003031
               672.5           0.005596
               667.3           0.005804
               662.2           0.001671
                 657          -0.002735
               651.8          -0.002822
               646.6          -0.001515
               641.5          -0.002857
               636.3          -0.002896
               631.1          -0.002762
               625.9          -0.002835
               620.8          -0.002033
               615.6          -0.003595
               610.4          -0.006215
               605.2          -0.003047
               600.1           0.002642
               594.9           0.005278
               589.7           0.002955
               584.5           0.001129
               579.4           0.000775
               574.2           0.000595
                 569          -0.000088
               563.9          -0.001755
               558.7          -0.002959
               553.5           0.000179
               548.3           0.001669
               543.2           0.001330
                 538           0.000332
               532.8          -0.003766
               527.7          -0.005305
               522.5          -0.000587
               517.3           0.003441
               512.1           0.003599
                 507           0.000673
               501.8          -0.003352
               496.6          -0.004689
               491.5          -0.000716
               486.3           0.001401
               481.1           0.000485
                 476          -0.001267
               470.8          -0.002357
               465.6          -0.000370
               460.4          -0.001478
               455.3          -0.006313
               450.1          -0.004890
               444.9          -0.002695
               439.8          -0.002975
               434.6          -0.005445
               429.4          -0.003519
               424.3           0.005419
               419.1           0.006590
               413.9           0.001177
               408.8           0.001583
               403.6           0.005125
               398.4           0.006427
               393.3           0.001988
               388.1           0.000203
               382.9           0.001655
               377.8           0.000544
               372.6          -0.000869
               367.4           0.001326
               362.3           0.002637
               357.1           0.000717
               351.9          -0.001668
               346.8          -0.000153
               341.6           0.000602
               336.4          -0.000911
               331.3          -0.000753
               326.1           0.002805
                 321           0.003884
               315.8          -0.002694
               310.6          -0.005274
               305.5           0.002052
               300.3           0.002171
               295.1          -0.004273
                 290          -0.005221
               284.8           0.000342
               279.6           0.003203
               274.5           0.000406
               269.3          -0.001145
               264.2          -0.001712
                 259          -0.003214
               253.8           0.000688
               248.7           0.005118
               243.5           0.005740
               238.4           0.002513
               233.2          -0.002683
                 228          -0.003684
               222.9          -0.000017
               217.7           0.000556
               212.6          -0.000777
               207.4          -0.004002
               202.2          -0.006014
               197.1          -0.001040
               191.9           0.005363
               186.8           0.003322
               181.6          -0.000341
               176.4          -0.000142
               171.3          -0.001230
               166.1          -0.001356
                 161          -0.002027
               155.8          -0.006125
               150.6          -0.005696
               145.5          -0.003055
               140.3          -0.002075
               135.2           0.000246
                 130           0.002135
               124.9          -0.000344
               119.7           0.000451
               114.5           0.002152
               109.4          -0.000093
               104.2           0.000817
                99.1           0.005104
                93.9           0.007712
                88.8           0.013022
                83.6           0.021792
                78.4           0.026492
                73.3           0.027048
                68.1           0.033321
                  63           0.042059
                57.8           0.042938
                52.7           0.039855
                47.5           0.044023
                42.4           0.053049
                37.2           0.056067
                32.1           0.059281
                26.9           0.069167
                21.7           0.074567
                16.6           0.075274
                11.4           0.088666
                 6.3           0.121043
                 1.1           0.196699
                  -4           0.374297
                -9.2           0.615023
               -14.3           0.761293
               -19.5           0.807047
               -24.6           0.835308
               -29.8           0.901951
               -34.9           0.954357
               -40.1           0.862191
               -45.2           0.626046
               -50.4           0.375369
               -55.5           0.195533
               -60.7           0.092145
               -65.8           0.055144
                 -71           0.050907
               -76.1           0.044041
               -81.3           0.028391
               -86.4           0.020019
               -91.6           0.022483
               -96.7           0.025003
              -101.9           0.025887
                -107           0.020388
              -112.2           0.013835
              -117.3           0.013341
              -122.5           0.013970
              -127.6           0.010556
              -132.8           0.006546
              -137.9           0.006875
              -143.1           0.005084
              -148.2           0.005878
              -153.4           0.000222
              -158.5          -0.002372
              -163.7           0.002223
              -168.8           0.000632
                -174          -0.003330
              -179.1          -0.001542
              -184.3           0.000773
              -189.4           0.003967
              -194.5           0.008077
              -199.7           0.005517
              -204.8           0.000104
                -210           0.001554
              -215.1           0.006978
              -220.3           0.010297
              -225.4           0.009089
              -230.6           0.003241
              -235.7           0.000197
              -240.9           0.001623
                -246          -0.000984
              -251.1          -0.003340
              -256.3          -0.006453
              -261.4          -0.008661
              -266.6          -0.005934
              -271.7           0.000801
              -276.9           0.003795
                -282           0.001017
              -287.2           0.001321
              -292.3           0.001982
              -297.4          -0.001848
              -302.6          -0.003447
              -307.7          -0.003613
              -312.9          -0.003365
                -318          -0.003974
              -323.1          -0.000236
              -328.3           0.003017
              -333.4           0.001288
              -338.6           0.000800
              -343.7           0.000724
              -348.9          -0.000257
                -354           0.003764
              -359.1           0.006909
              -364.3           0.000722
              -369.4          -0.006156
              -374.6          -0.000539
              -379.7           0.004010
              -384.8           0.000904
                -390           0.000600
              -395.1           0.005433
              -400.3           0.007794
              -405.4           0.005825
              -410.5           0.001772
              -415.7          -0.000218
              -420.8          -0.001493
              -425.9           0.000619
              -431.1           0.004511
              -436.2           0.004831
              -441.4           0.000632
              -446.5          -0.002895
              -451.6          -0.002451
              -456.8           0.001291
              -461.9           0.004925
                -467           0.004630
              -472.2           0.000690
              -477.3          -0.002371
              -482.5          -0.007775
              -487.6          -0.010979
              -492.7          -0.010162
              -497.9          -0.004583
                -503           0.001981
              -508.1           0.006887
              -513.3           0.008262
              -518.4           0.006003
              -523.5           0.004188
              -528.7           0.002059
              -533.8           0.000847
