#                      Published-Value
#      Spectral-axis           Intensity
#             [km/s]               [Jy] 
               114.5          -0.002220
               109.4           0.004103
               104.2          -0.003285
                99.1          -0.006366
                93.9          -0.004167
                88.8          -0.002670
                83.6          -0.009380
                78.4          -0.000480
                73.3           0.006794
                68.1           0.015597
                  63           0.019546
                57.8           0.035756
                52.7           0.039423
                47.5           0.037471
                42.4           0.039573
                37.2           0.067166
                32.1           0.101896
                26.9           0.183984
                21.7           0.352720
                16.6           0.876625
                11.4           2.855691
                 6.3           9.015473
                 1.1          18.232667
                  -4          20.070697
                -9.2          11.637431
               -14.3           3.408198
               -19.5           0.914939
               -24.6           0.638117
               -29.8           0.715761
               -34.9           0.954975
               -40.1           0.991179
               -45.2           0.679530
               -50.4           0.309713
               -55.5           0.101675
               -60.7           0.046638
               -65.8           0.057440
                 -71           0.058506
               -76.1           0.055142
               -81.3           0.034064
               -86.4           0.008713
               -91.6          -0.012131
               -96.7          -0.026708
              -101.9          -0.044603
                -107          -0.049145
              -112.2          -0.054012
              -117.3          -0.038540
              -122.5          -0.023185
              -127.6          -0.010525
              -132.8          -0.009460
              -137.9          -0.004115
              -143.1          -0.007785
              -148.2           0.000616
              -153.4           0.001426
              -158.5           0.003177
              -163.7          -0.002641
              -168.8          -0.004572
                -174          -0.004628
              -179.1           0.003059
              -184.3           0.011523
              -189.4           0.013953
              -194.5           0.007703
              -199.7           0.003385
              -204.8           0.002196
                -210           0.001234
              -215.1           0.000054
              -220.3           0.005325
              -225.4           0.006145
              -230.6           0.001971
              -235.7          -0.001417
              -240.9          -0.004602
                -246          -0.006839
              -251.1          -0.002433
              -256.3           0.001958
              -261.4           0.003795
              -266.6          -0.000320
              -271.7          -0.004085
              -276.9          -0.004457
                -282          -0.005066
              -287.2          -0.004292
              -292.3          -0.002282
              -297.4          -0.003527
              -302.6          -0.003241
              -307.7          -0.000988
              -312.9           0.001749
                -318          -0.000998
              -323.1          -0.002316
              -328.3          -0.002916
              -333.4          -0.002902
              -338.6          -0.001828
              -343.7          -0.007860
              -348.9          -0.011259
                -354           0.005274
              -359.1           0.007956
              -364.3          -0.002357
              -369.4          -0.003808
              -374.6           0.000627
              -379.7           0.001865
              -384.8           0.002622
                -390           0.004738
              -395.1           0.006339
              -400.3          -0.001697
              -405.4          -0.007712
              -410.5          -0.008224
              -415.7          -0.004081
              -420.8           0.002530
              -425.9          -0.001297
              -431.1          -0.006401
              -436.2          -0.001870
              -441.4           0.000427
              -446.5           0.001857
              -451.6           0.002767
              -456.8          -0.002124
              -461.9          -0.006437
                -467          -0.004003
              -472.2          -0.000172
              -477.3           0.002796
              -482.5           0.001172
              -487.6          -0.002855
              -492.7          -0.005523
              -497.9          -0.005986
                -503          -0.009116
              -508.1          -0.007870
              -513.3           0.000017
              -518.4           0.005934
              -523.5           0.000719
              -528.7          -0.006581
              -533.8          -0.006753
              -538.9          -0.002402
              -544.1          -0.000827
              -549.2           0.002920
              -554.3           0.004963
              -559.5           0.003130
              -564.6           0.003164
              -569.7           0.006706
              -574.9           0.007197
                -580           0.007106
              -585.1           0.003919
              -590.3           0.000399
              -595.4          -0.001361
              -600.5          -0.002276
              -605.7          -0.004179
              -610.8          -0.001273
              -615.9           0.006602
              -621.1           0.006833
              -626.2          -0.002227
              -631.3          -0.007882
              -636.5          -0.003446
              -641.6           0.003164
              -646.7           0.002698
              -651.9           0.002587
                -657           0.000500
              -662.1           0.001421
              -667.2           0.007223
              -672.4           0.011664
              -677.5           0.010123
              -682.6           0.008235
              -687.8           0.007505
              -692.9           0.001739
                -698          -0.007812
              -703.2          -0.004496
              -708.3           0.001020
              -713.4           0.002798
              -718.5           0.005805
              -723.7           0.005163
              -728.8           0.003920
              -733.9           0.004688
              -739.1           0.002937
              -744.2           0.004593
              -749.3           0.005292
              -754.4           0.005481
              -759.6           0.009021
              -764.7           0.003736
              -769.8          -0.003068
              -774.9          -0.003257
              -780.1          -0.002950
              -785.2          -0.001458
              -790.3          -0.009678
              -795.4          -0.015877
              -800.6          -0.008072
              -805.7          -0.001865
              -810.8          -0.006072
              -815.9          -0.010292
              -821.1          -0.009295
              -826.2          -0.000814
              -831.3           0.005295
              -836.4           0.005656
              -841.6           0.002338
              -846.7           0.001448
              -851.8          -0.000816
              -856.9          -0.001975
              -862.1          -0.009004
              -867.2          -0.008087
              -872.3           0.005828
              -877.4           0.007214
              -882.6          -0.002953
              -887.7          -0.006912
              -892.8          -0.002015
              -897.9          -0.000164
                -903          -0.003804
              -908.2          -0.000040
              -913.3           0.006094
              -918.4           0.005954
              -923.5           0.003917
              -928.6           0.005703
              -933.8           0.005322
              -938.9           0.001821
                -944           0.000510
              -949.1           0.007563
              -954.3           0.005276
              -959.4           0.003326
              -964.5           0.005098
              -969.6           0.003311
              -974.7           0.001835
              -979.8           0.003225
                -985           0.004691
              -990.1           0.007868
              -995.2           0.002799
             -1000.3          -0.003793
             -1005.4          -0.001522
             -1010.6           0.003355
             -1015.7           0.003178
             -1020.8           0.004175
             -1025.9           0.004246
               -1031           0.004343
             -1036.1          -0.001639
             -1041.3          -0.005853
             -1046.4          -0.000418
             -1051.5           0.008196
             -1056.6           0.007866
             -1061.7          -0.002129
             -1066.9          -0.009810
               -1072          -0.005078
             -1077.1          -0.002578
             -1082.2          -0.005215
             -1087.3          -0.006913
             -1092.4          -0.005785
             -1097.5          -0.003355
             -1102.7           0.001683
             -1107.8           0.001662
             -1112.9           0.000965
               -1118           0.002308
             -1123.1           0.003296
             -1128.2           0.002114
             -1133.3           0.004519
             -1138.5           0.002838
             -1143.6          -0.007079
             -1148.7          -0.013287
             -1153.8          -0.006753
             -1158.9           0.001462
               -1164           0.005912
             -1169.1           0.004441
             -1174.3           0.003834
             -1179.4           0.000500
             -1184.5           0.000424
             -1189.6          -0.002760
             -1194.7          -0.007441
             -1199.8          -0.005903
             -1204.9          -0.000478
               -1210          -0.000640
             -1215.1           0.001053
             -1220.3           0.002315
             -1225.4           0.003276
             -1230.5           0.005504
             -1235.6           0.008809
             -1240.7           0.002487
             -1245.8           0.001263
             -1250.9           0.007177
               -1256           0.004456
             -1261.1          -0.003175
             -1266.3          -0.002599
             -1271.4           0.001052
             -1276.5           0.004852
             -1281.6           0.004070
             -1286.7           0.003403
             -1291.8           0.000797
             -1296.9          -0.001194
               -1302          -0.000548
             -1307.1          -0.000582
             -1312.2          -0.004227
             -1317.3          -0.003365
             -1322.4          -0.004275
             -1327.6          -0.004079
             -1332.7           0.002416
             -1337.8           0.007852
             -1342.9           0.003688
               -1348           0.002589
             -1353.1           0.003626
             -1358.2           0.003493
             -1363.3           0.002094
             -1368.4           0.000337
             -1373.5          -0.003689
             -1378.6          -0.006252
             -1383.7          -0.008909
             -1388.8          -0.004768
             -1393.9           0.004600
               -1399           0.008254
             -1404.1           0.006073
             -1409.2           0.003996
             -1414.4           0.004548
             -1419.5           0.008348
             -1424.6           0.004249
             -1429.7          -0.000455
             -1434.8          -0.001506
             -1439.9          -0.003874
               -1445          -0.008694
             -1450.1          -0.008373
             -1455.2          -0.005516
             -1460.3          -0.005526
             -1465.4          -0.008677
             -1470.5          -0.002401
             -1475.6           0.006064
             -1480.7           0.006459
             -1485.8           0.001829
             -1490.9          -0.001709
               -1496          -0.006215
             -1501.1          -0.007375
             -1506.2          -0.010050
             -1511.3          -0.006380
             -1516.4           0.001963
             -1521.5           0.006534
             -1526.6           0.007114
             -1531.7           0.010584
             -1536.8           0.004792
             -1541.9           0.003114
               -1547          -0.000207
             -1552.1          -0.002725
             -1557.2          -0.000369
             -1562.3           0.004210
             -1567.4          -0.001293
             -1572.5           0.000290
             -1577.6           0.003955
             -1582.7           0.001879
             -1587.8          -0.001359
             -1592.9          -0.001143
               -1598          -0.000598
             -1603.1           0.004080
             -1608.2           0.006709
             -1613.3           0.003633
             -1618.4          -0.000223
             -1623.5           0.001082
             -1628.6           0.000932
             -1633.7           0.003812
             -1638.8           0.007579
             -1643.9           0.012829
               -1649           0.007707
             -1654.1           0.007390
             -1659.2           0.007247
             -1664.3           0.002220
             -1669.4          -0.005891
             -1674.4          -0.009489
             -1679.5          -0.007010
             -1684.6          -0.008028
             -1689.7          -0.008777
             -1694.8          -0.011663
             -1699.9          -0.013624
               -1705          -0.011586
             -1710.1          -0.005875
             -1715.2          -0.001253
             -1720.3          -0.000336
             -1725.4          -0.001773
             -1730.5          -0.001233
             -1735.6          -0.004709
             -1740.7          -0.005876
             -1745.8           0.003456
             -1750.9           0.009181
               -1756           0.004759
               -1761           0.006925
             -1766.1           0.002495
             -1771.2          -0.004514
             -1776.3          -0.005023
             -1781.4          -0.008282
             -1786.5          -0.006981
             -1791.6          -0.006771
             -1796.7          -0.013174
             -1801.8          -0.016592
             -1806.9          -0.027299
               -1812          -0.021646
             -1817.1          -0.011517
             -1822.1          -0.011511
             -1827.2           0.004806
             -1832.3           0.025585
             -1837.4           0.010679
             -1842.5          -0.010795
             -1847.6          -0.013509
             -1852.7          -0.006622
             -1857.8           0.004584
             -1862.9           0.014304
             -1867.9           0.002826
               -1873          -0.013745
             -1878.1          -0.016387
             -1883.2          -0.010579
             -1888.3          -0.016301
             -1893.4          -0.011379
             -1898.5          -0.001627
             -1903.6           0.006640
             -1908.7           0.014394
             -1913.7           0.015138
             -1918.8           0.005990
             -1923.9           0.001460
               -1929          -0.005121
             -1934.1          -0.002245
             -1939.2           0.010247
             -1944.3           0.017277
             -1949.3           0.016860
             -1954.4           0.007787
             -1959.5          -0.005447
             -1964.6           0.003590
             -1969.7           0.009999
             -1974.8           0.007879
             -1979.9           0.003579
             -1984.9          -0.002948
               -1990          -0.000143
             -1995.1           0.010982
             -2000.2           0.016942
