#                      Published-Value
#      Spectral-axis           Intensity
#             [km/s]                [Jy]
            -388.743            0.181588
            -375.585           -0.137082
            -362.426            0.246566
            -349.266          -0.0180759
            -336.105           0.0922433
            -322.943          -0.0938694
            -309.779           0.0742437
            -296.614            0.126516
            -283.449            0.019221
            -270.282          -0.0373489
            -257.114           0.0154991
            -243.944           0.0221758
            -230.774            0.043311
            -217.602          -0.0644521
            -204.429           0.0204314
            -191.256         -0.00611133
             -178.08           0.0614443
            -164.904           -0.012022
            -151.727             0.10375
            -138.548           0.0139241
            -125.369          -0.0333898
            -112.188           -0.244472
            -99.0057          -0.0801981
            -85.8225            -0.54025
            -72.6381          -0.0482964
            -59.4526           -0.607362
            -46.2659           -0.118172
            -33.0781           -0.171765
            -19.8891            0.264259
            -6.69898             8.17095
             6.49233             5.44115
             19.6848            -1.26169
             32.8784             4.10428
             46.0732             7.73276
             59.2692              9.6955
             72.4663             10.6309
             85.6646             10.2234
              98.864             9.53981
             112.065             9.40819
             125.266             9.56235
             138.469             10.5831
             151.673             12.1488
             164.879              13.448
             178.085             14.5955
             191.293             12.8899
             204.501             9.96621
             217.711             6.03447
             230.922             1.44307
             244.135         -0.00332377
             257.348          0.00582876
             270.563           -0.145021
             283.778          -0.0723346
             296.995           0.0301625
             310.213           0.0468843
             323.432          -0.0161086
             336.653           0.0381014
             349.874          -0.0533757
             363.097          -0.0309859
             376.321          0.00747467
             389.546           0.0733801
             402.772           -0.012751
                 416          -0.0108827
             429.228         -0.00406299
             442.458          -0.0378895
             455.689          -0.0195906
             468.921         -0.00878918
             482.154         -0.00333244
             495.388             0.05877
             508.624           0.0261988
             521.861          0.00575353
             535.098          -0.0363964
             548.337           0.0529359
             561.578          -0.0822366
             574.819           0.0636678
             588.062            0.201501
             601.305              0.1078
              614.55            -0.13765
             627.796           0.0728647
             641.043          -0.0707743
             654.292            0.029211
             667.541          -0.0895308
             680.792           0.0133957
             694.044          -0.0472647
             707.297         -0.00496568
             720.551          -0.0366041
             733.807           0.0187172
             747.063          -0.0337287
             760.321          0.00480417
              773.58           0.0714253
              786.84          -0.0100783
