#                      Published-Value
#      Spectral-axis           Intensity
#             [km/s]               [Jy] 
                 217          -0.004200
                 219          -0.054400
               221.1          -0.043000
               223.2          -0.047400
               225.2          -0.014700
               227.3           0.028300
               229.4           0.022500
               231.4           0.006000
               233.5          -0.003200
               235.5          -0.040400
               237.6           0.068100
               239.7           0.069100
               241.7           0.092900
               243.8           0.117800
               245.9           0.177600
               247.9           0.256700
                 250           0.416400
               252.1           0.501800
               254.1           0.709800
               256.2           0.934300
               258.3           1.246000
               260.3           1.538000
               262.4           1.811000
               264.5           2.142000
               266.5           2.322000
               268.6           2.509000
               270.6           2.694000
               272.7           2.766000
               274.8           2.827000
               276.8           2.892000
               278.9           2.818000
                 281           2.881000
                 283           2.834000
               285.1           2.795000
               287.2           2.731000
               289.2           2.653000
               291.3           2.620000
               293.4           2.534000
               295.4           2.443000
               297.5           2.413000
               299.6           2.322000
               301.6           2.298000
               303.7           2.248000
               305.8           2.226000
               307.8           2.202000
               309.9           2.122000
               311.9           2.151000
                 314           2.143000
               316.1           2.170000
               318.1           2.170000
               320.2           2.152000
               322.3           2.140000
               324.3           2.137000
               326.4           2.096000
               328.5           2.126000
               330.5           2.115000
               332.6           2.119000
               334.7           2.151000
               336.7           2.174000
               338.8           2.172000
               340.9           2.189000
               342.9           2.219000
                 345           2.185000
               347.1           2.114000
               349.1           2.179000
               351.2           2.157000
               353.3           2.114000
               355.3           2.122000
               357.4           2.134000
               359.5           2.096000
               361.5           2.039000
               363.6           1.924000
               365.7           1.853000
               367.7           1.789000
               369.8           1.623000
               371.9           1.560000
               373.9           1.454000
                 376           1.291000
               378.1           1.102000
               380.1           0.900600
               382.2           0.782600
               384.3           0.522800
               386.3           0.380700
               388.4           0.262300
               390.5           0.106500
               392.5           0.124400
               394.6           0.037600
               396.7           0.069200
               398.7           0.030900
               400.8           0.017800
               402.9          -0.016100
               404.9          -0.028800
                 407          -0.004200
               409.1          -0.035500
               411.1          -0.011000
               413.2          -0.036300
               415.3          -0.045200
               417.3          -0.026400
               419.4           0.014700
               421.5           0.003900
               423.5          -0.045200
               425.6          -0.041900
               427.7          -0.042800
               429.7          -0.028100
               431.8          -0.014900
               433.9          -0.041300
               435.9          -0.037200
                 438          -0.047300
               440.1          -0.016500
               442.1          -0.081600
               444.2          -0.012900
               446.3           0.001100
               448.3          -0.024500
               450.4          -0.014300
               452.5          -0.032500
               454.5           0.005200
               456.6           0.038000
               458.7          -0.062900
               460.7          -0.016600
               462.8          -0.039500
               464.9          -0.045600
               466.9          -0.028500
                 469           0.018000
               471.1           0.017400
               473.1          -0.056500
               475.2          -0.014800
               477.3          -0.043700
               479.3          -0.028400
               481.4          -0.037100
               483.5          -0.034500
               485.5           0.010200
               487.6          -0.047700
               489.7          -0.052400
               491.8          -0.036600
               493.8          -0.053000
               495.9          -0.029400
                 498           0.006600
                 500          -0.043500
               502.1          -0.016500
               504.2          -0.005600
               506.2          -0.037900
               508.3          -0.038300
               510.4          -0.041000
               512.4          -0.078800
               514.5          -0.024800
               516.6          -0.051600
               518.6          -0.020700
               520.7          -0.023400
               522.8          -0.052800
               524.8          -0.063200
               526.9          -0.023700
                 529          -0.007000
                 531          -0.041900
               533.1          -0.026700
               535.2          -0.027200
               537.3          -0.003300
               539.3          -0.016200
               541.4          -0.014600
               543.5          -0.026700
               545.5          -0.017100
               547.6          -0.018600
               549.7          -0.021500
               551.7          -0.005300
               553.8          -0.064600
               555.9          -0.043600
               557.9          -0.019900
                 560          -0.006400
               562.1          -0.023600
               564.1          -0.006000
               566.2          -0.028200
               568.3          -0.017400
               570.4          -0.009200
               572.4           0.029000
               574.5          -0.023600
               576.6           0.001500
               578.6          -0.041800
               580.7          -0.003100
               582.8          -0.037100
               584.8          -0.037700
               586.9          -0.038600
                 589           0.002900
                 591          -0.018300
               593.1          -0.024400
               595.2          -0.039400
               597.3          -0.007100
               599.3          -0.003900
               601.4           0.026200
               603.5          -0.030300
               605.5          -0.032200
               607.6          -0.056200
               609.7          -0.011700
               611.7           0.023400
               613.8           0.016700
               615.9          -0.011300
               617.9           0.004000
                 620          -0.017800
               622.1          -0.027700
               624.2           0.009800
               626.2           0.021200
               628.3          -0.022700
               630.4          -0.007100
               632.4          -0.034000
               634.5          -0.021200
               636.6          -0.037800
               638.6          -0.030600
               640.7          -0.016200
               642.8          -0.019100
               644.9          -0.026100
               646.9           0.005200
                 649          -0.020800
               651.1          -0.005900
               653.1           0.002200
               655.2          -0.015500
               657.3           0.004200
               659.3          -0.005600
               661.4          -0.032300
               663.5          -0.030600
               665.6          -0.044500
               667.6          -0.018600
               669.7          -0.017300
               671.8          -0.045800
               673.8          -0.043300
               675.9          -0.033700
                 678          -0.006500
                 680          -0.013100
               682.1          -0.052300
               684.2          -0.054300
               686.3          -0.004900
               688.3          -0.017000
               690.4           0.000600
               692.5           0.011700
               694.5           0.016800
               696.6          -0.006400
               698.7          -0.014300
               700.8           0.005300
               702.8           0.012900
               704.9          -0.004200
                 707          -0.031000
                 709          -0.048600
               711.1          -0.028400
               713.2          -0.034100
               715.3          -0.021300
               717.3          -0.060900
               719.4          -0.025900
               721.5          -0.010500
               723.5          -0.033400
               725.6          -0.027900
               727.7           0.000100
               729.7          -0.003900
               731.8          -0.007600
               733.9          -0.032200
                 736           0.014100
                 738          -0.049400
               740.1          -0.000900
               742.2          -0.043400
               744.2          -0.021200
               746.3          -0.044300
               748.4          -0.046000
               750.5          -0.064300
               752.5          -0.024600
               754.6          -0.059900
               756.7           0.010200
               758.7          -0.068600
               760.8          -0.023200
               762.9          -0.033300
                 765          -0.016300
                 767          -0.052000
               769.1          -0.020100
               771.2          -0.063300
               773.2          -0.053200
               775.3          -0.013300
               777.4           0.011300
               779.5          -0.022900
               781.5          -0.031800
               783.6          -0.004900
               785.7          -0.020500
               787.8          -0.028500
               789.8          -0.039400
               791.9          -0.012600
                 794          -0.025500
                 796          -0.039200
               798.1          -0.022100
               800.2           0.009800
               802.3          -0.048100
               804.3           0.003500
               806.4          -0.029300
               808.5          -0.034300
               810.5          -0.009600
               812.6          -0.028200
               814.7          -0.036700
               816.8          -0.028800
               818.8          -0.034100
               820.9          -0.032200
                 823          -0.040500
               825.1          -0.008600
               827.1          -0.042100
               829.2          -0.021400
               831.3           0.005500
               833.3          -0.019000
               835.4          -0.024000
               837.5          -0.025200
               839.6          -0.019200
               841.6          -0.051500
               843.7          -0.075000
               845.8          -0.023300
               847.9          -0.001300
               849.9          -0.002300
                 852          -0.007600
               854.1          -0.010700
               856.1          -0.010000
               858.2          -0.060800
               860.3          -0.044800
               862.4          -0.021500
               864.4          -0.061300
               866.5           0.001000
               868.6          -0.038300
               870.7          -0.069700
               872.7          -0.015000
               874.8          -0.034600
               876.9          -0.007400
               878.9          -0.054900
                 881          -0.059000
               883.1          -0.021500
               885.2          -0.053000
               887.2          -0.059700
               889.3          -0.055000
               891.4          -0.020700
               893.5          -0.005900
               895.5          -0.055500
               897.6          -0.030700
               899.7          -0.004700
               901.8          -0.002700
               903.8          -0.042100
               905.9          -0.048400
                 908          -0.030400
               910.1           0.022100
               912.1          -0.042800
               914.2          -0.021700
               916.3          -0.043700
               918.3          -0.010000
               920.4          -0.033800
               922.5          -0.005400
               924.6          -0.042000
               926.6          -0.022300
               928.7          -0.072200
               930.8          -0.011600
               932.9          -0.029700
               934.9           0.007100
                 937          -0.041400
               939.1          -0.036000
               941.2          -0.004800
               943.2          -0.017600
               945.3          -0.025700
               947.4          -0.049800
               949.5          -0.032400
               951.5          -0.025200
               953.6           0.025800
               955.7           0.011100
               957.8          -0.024900
               959.8           0.008400
               961.9          -0.024700
                 964           0.011500
                 966          -0.019100
               968.1           0.030700
               970.2          -0.037600
               972.3          -0.082800
               974.3          -0.082300
               976.4          -0.062600
               978.5          -0.046900
               980.6          -0.049400
               982.6          -0.024700
               984.7          -0.089200
               986.8          -0.054100
               988.9          -0.042700
               990.9          -0.037200
                 993           0.010600
               995.1          -0.078600
               997.2          -0.065000
               999.2          -0.045100
              1001.3          -0.079500
              1003.4          -0.071900
              1005.5          -0.116400
              1007.5          -0.022000
              1009.6          -0.041600
              1011.7          -0.056400
              1013.8          -0.030400
              1015.8          -0.060100
              1017.9          -0.003700
                1020          -0.061100
              1022.1          -0.041800
              1024.1           0.004000
              1026.2          -0.089500
              1028.3          -0.063300
              1030.4           0.448100
