#                      Published-Value
#      Spectral-axis           Intensity
#             [km/s]               [Jy] 
               253.8           0.000511
               248.7           0.001197
               243.5           0.003032
               238.4           0.001638
               233.2           0.000381
                 228           0.000219
               222.9           0.003507
               217.7           0.006409
               212.6           0.005779
               207.4           0.002538
               202.2           0.000293
               197.1           0.001651
               191.9           0.003779
               186.8           0.000308
               181.6          -0.003381
               176.4          -0.003377
               171.3          -0.001910
               166.1          -0.001992
                 161           0.000247
               155.8           0.001229
               150.6          -0.000086
               145.5          -0.001829
               140.3          -0.001149
               135.2           0.004505
                 130           0.005369
               124.9           0.004796
               119.7           0.004977
               114.5           0.011884
               109.4           0.011999
               104.2           0.009970
                99.1           0.007437
                93.9           0.007029
                88.8           0.006370
                83.6           0.008800
                78.4           0.009587
                73.3           0.009916
                68.1           0.014102
                  63           0.025714
                57.8           0.037561
                52.7           0.043903
                47.5           0.046850
                42.4           0.053954
                37.2           0.057000
                32.1           0.061690
                26.9           0.082041
                21.7           0.135078
                16.6           0.228613
                11.4           0.411848
                 6.3           0.842801
                 1.1           1.904999
                  -4           3.024088
                -9.2           3.018711
               -14.3           1.859418
               -19.5           0.903385
               -24.6           0.486023
               -29.8           0.301172
               -34.9           0.166292
               -40.1           0.102257
               -45.2           0.066659
               -50.4           0.045911
               -55.5           0.034026
               -60.7           0.028371
               -65.8           0.020240
                 -71           0.013419
               -76.1           0.012010
               -81.3           0.014131
               -86.4           0.010540
               -91.6          -0.002095
               -96.7          -0.000146
              -101.9           0.003719
                -107           0.004350
              -112.2          -0.000626
              -117.3          -0.003078
              -122.5          -0.002728
              -127.6          -0.002486
              -132.8          -0.003950
              -137.9          -0.005117
              -143.1          -0.003951
              -148.2           0.002502
              -153.4           0.004990
              -158.5           0.002630
              -163.7           0.004307
              -168.8           0.005857
                -174           0.000928
              -179.1           0.000086
              -184.3           0.000543
              -189.4          -0.003454
              -194.5          -0.006331
              -199.7          -0.001762
              -204.8           0.001828
                -210           0.001569
              -215.1          -0.001435
              -220.3          -0.003062
              -225.4          -0.003442
              -230.6          -0.002194
              -235.7          -0.000123
              -240.9          -0.001223
                -246          -0.003319
              -251.1          -0.000107
              -256.3           0.001104
              -261.4          -0.001064
              -266.6          -0.003824
              -271.7          -0.002947
              -276.9          -0.001516
                -282           0.000544
              -287.2          -0.000420
              -292.3          -0.003530
              -297.4          -0.004723
              -302.6          -0.006913
              -307.7          -0.009163
              -312.9          -0.004278
                -318          -0.000852
              -323.1          -0.000537
              -328.3          -0.002526
              -333.4          -0.003563
              -338.6          -0.002252
              -343.7           0.000576
              -348.9           0.001159
                -354           0.001527
              -359.1           0.001060
              -364.3          -0.000818
              -369.4          -0.001669
              -374.6           0.000987
              -379.7           0.000142
              -384.8          -0.001110
                -390          -0.001611
              -395.1          -0.002719
              -400.3          -0.000511
              -405.4           0.002358
              -410.5           0.000886
              -415.7          -0.000300
              -420.8          -0.001175
              -425.9          -0.000832
              -431.1          -0.001656
              -436.2           0.000222
              -441.4           0.000593
              -446.5          -0.003407
              -451.6          -0.004410
              -456.8           0.000660
              -461.9           0.001376
                -467           0.001089
              -472.2           0.003809
              -477.3           0.006536
              -482.5           0.003973
              -487.6           0.000395
              -492.7          -0.000862
              -497.9          -0.001633
                -503          -0.003666
              -508.1           0.001440
              -513.3           0.006543
              -518.4           0.005398
              -523.5           0.002181
              -528.7           0.000862
              -533.8           0.001641
              -538.9           0.001584
              -544.1          -0.003090
              -549.2          -0.002822
              -554.3           0.001352
              -559.5           0.003276
              -564.6           0.003035
              -569.7           0.004743
              -574.9           0.002923
                -580           0.000613
              -585.1           0.001193
              -590.3           0.000361
              -595.4          -0.002430
              -600.5           0.000653
              -605.7           0.004796
              -610.8           0.005008
              -615.9           0.002959
              -621.1           0.003658
              -626.2           0.002376
              -631.3          -0.000538
              -636.5          -0.004868
              -641.6          -0.006182
              -646.7          -0.005052
              -651.9          -0.000846
                -657           0.003333
              -662.1           0.005073
              -667.2           0.003608
              -672.4           0.002503
              -677.5           0.001433
              -682.6           0.002924
              -687.8           0.002050
              -692.9          -0.002031
                -698          -0.003047
              -703.2          -0.000258
              -708.3           0.000630
              -713.4          -0.000834
              -718.5          -0.000332
              -723.7           0.003670
              -728.8           0.001322
              -733.9          -0.000427
              -739.1           0.001272
              -744.2           0.000777
              -749.3          -0.001892
              -754.4           0.001442
              -759.6           0.004934
              -764.7           0.005045
              -769.8           0.003895
              -774.9           0.004281
              -780.1           0.001875
              -785.2          -0.002329
              -790.3          -0.005345
              -795.4          -0.003458
              -800.6           0.000835
              -805.7           0.004565
              -810.8           0.005328
              -815.9           0.004985
              -821.1          -0.002083
              -826.2          -0.005380
              -831.3          -0.002521
              -836.4          -0.001518
              -841.6          -0.001373
              -846.7           0.001884
              -851.8           0.000148
              -856.9          -0.003681
              -862.1          -0.006178
              -867.2          -0.003781
              -872.3           0.002027
              -877.4           0.003329
              -882.6          -0.003018
              -887.7          -0.001252
              -892.8           0.003489
              -897.9           0.002459
                -903           0.002850
              -908.2           0.005189
              -913.3           0.000675
              -918.4          -0.001978
              -923.5          -0.001672
              -928.6           0.000567
              -933.8           0.001883
              -938.9           0.000468
                -944          -0.001200
              -949.1           0.000150
              -954.3          -0.002274
              -959.4          -0.004066
              -964.5          -0.003391
              -969.6          -0.000713
              -974.7           0.004039
              -979.8           0.007899
                -985           0.005351
              -990.1           0.002183
              -995.2          -0.002185
             -1000.3          -0.004959
             -1005.4          -0.002953
             -1010.6           0.001743
             -1015.7           0.000779
             -1020.8           0.000170
             -1025.9           0.000009
               -1031          -0.000834
             -1036.1          -0.004044
             -1041.3          -0.003952
             -1046.4          -0.004454
             -1051.5          -0.004083
             -1056.6          -0.000372
             -1061.7           0.003902
             -1066.9           0.004486
               -1072           0.003520
             -1077.1          -0.001582
             -1082.2          -0.005026
             -1087.3          -0.006042
             -1092.4          -0.005961
             -1097.5          -0.008469
             -1102.7          -0.007250
             -1107.8          -0.003954
             -1112.9          -0.001070
               -1118          -0.000704
             -1123.1           0.000745
             -1128.2           0.001054
             -1133.3           0.000236
             -1138.5          -0.000718
             -1143.6          -0.001057
             -1148.7          -0.001931
             -1153.8           0.003111
             -1158.9           0.005999
               -1164           0.004192
             -1169.1           0.002986
             -1174.3           0.005072
             -1179.4           0.002476
             -1184.5          -0.000829
             -1189.6          -0.001654
             -1194.7           0.001597
             -1199.8           0.002978
             -1204.9          -0.000482
               -1210          -0.006666
             -1215.1          -0.006898
             -1220.3          -0.005100
             -1225.4          -0.003429
             -1230.5          -0.003245
             -1235.6          -0.002295
             -1240.7          -0.002663
             -1245.8          -0.000931
             -1250.9           0.002440
               -1256           0.006061
             -1261.1           0.003912
             -1266.3           0.000768
             -1271.4          -0.002911
             -1276.5          -0.005216
             -1281.6          -0.004261
             -1286.7          -0.000791
             -1291.8          -0.000207
             -1296.9           0.001834
               -1302           0.000646
             -1307.1          -0.000605
             -1312.2           0.000920
             -1317.3           0.004879
             -1322.4           0.003744
             -1327.6           0.000793
             -1332.7          -0.000765
             -1337.8           0.000602
             -1342.9          -0.001518
               -1348          -0.002706
             -1353.1           0.002397
             -1358.2           0.004663
             -1363.3           0.000619
             -1368.4           0.000092
             -1373.5          -0.003268
             -1378.6          -0.002718
             -1383.7           0.001102
             -1388.8           0.003233
             -1393.9           0.001440
               -1399           0.000267
             -1404.1           0.000108
             -1409.2           0.002827
             -1414.4           0.004522
             -1419.5           0.004612
             -1424.6           0.000879
             -1429.7          -0.001077
             -1434.8          -0.003232
             -1439.9          -0.002130
               -1445           0.002190
             -1450.1           0.005757
             -1455.2           0.003874
             -1460.3           0.003732
             -1465.4           0.004325
             -1470.5           0.002717
             -1475.6          -0.002623
             -1480.7          -0.003061
             -1485.8          -0.001531
             -1490.9           0.000388
               -1496          -0.000652
             -1501.1          -0.003733
             -1506.2          -0.007601
             -1511.3          -0.005724
             -1516.4          -0.003657
             -1521.5           0.000107
             -1526.6           0.003205
             -1531.7           0.004273
             -1536.8          -0.000331
             -1541.9          -0.002384
               -1547           0.000333
             -1552.1           0.004514
             -1557.2           0.003147
             -1562.3           0.004022
             -1567.4           0.002443
             -1572.5           0.001648
             -1577.6           0.003576
             -1582.7           0.006353
             -1587.8           0.003675
             -1592.9           0.001714
               -1598          -0.001538
             -1603.1          -0.002322
             -1608.2          -0.000602
             -1613.3           0.001222
             -1618.4          -0.001171
             -1623.5          -0.000351
             -1628.6          -0.001520
             -1633.7          -0.002173
             -1638.8          -0.006862
             -1643.9          -0.006479
               -1649          -0.006497
             -1654.1          -0.006549
             -1659.2          -0.007297
             -1664.3          -0.001052
             -1669.4           0.000441
             -1674.4           0.001829
             -1679.5          -0.000688
             -1684.6          -0.000833
             -1689.7          -0.001022
             -1694.8           0.001809
             -1699.9           0.002364
               -1705           0.003854
             -1710.1           0.003092
             -1715.2           0.004276
             -1720.3           0.000286
             -1725.4           0.000807
             -1730.5           0.000993
             -1735.6           0.003083
             -1740.7          -0.000032
             -1745.8          -0.000594
             -1750.9          -0.002140
               -1756          -0.001569
               -1761           0.003981
             -1766.1           0.002624
             -1771.2          -0.000979
             -1776.3           0.002179
             -1781.4           0.001438
             -1786.5          -0.004263
             -1791.6          -0.003782
             -1796.7          -0.000752
             -1801.8           0.003666
             -1806.9           0.001870
               -1812          -0.001857
             -1817.1          -0.004910
             -1822.1          -0.005058
             -1827.2          -0.000011
             -1832.3           0.003680
             -1837.4           0.003148
             -1842.5           0.001948
             -1847.6          -0.005090
             -1852.7          -0.008784
             -1857.8          -0.006952
             -1862.9          -0.003337
             -1867.9          -0.003306
               -1873          -0.010224
             -1878.1          -0.009472
             -1883.2           0.003170
             -1888.3           0.007949
             -1893.4           0.005943
             -1898.5           0.003299
             -1903.6           0.003247
             -1908.7           0.007259
             -1913.7           0.006932
             -1918.8           0.004563
             -1923.9           0.006823
               -1929           0.005518
             -1934.1           0.002455
             -1939.2           0.000561
             -1944.3           0.003551
             -1949.3           0.012126
             -1954.4           0.015360
             -1959.5           0.009175
             -1964.6           0.007003
             -1969.7           0.009764
             -1974.8           0.010094
             -1979.9           0.007670
             -1984.9           0.006477
               -1990           0.005990
             -1995.1           0.003789
             -2000.2           0.006547
