#                      Published-Value
#      Spectral-axis           Intensity
#             [km/s]               [Jy] 
              3293.5           0.002554
              3288.3           0.001396
                3283          -0.001188
              3277.7          -0.001154
              3272.5           0.001803
              3267.2           0.000361
              3261.9          -0.003467
              3256.7          -0.004138
              3251.4          -0.001280
              3246.1           0.002036
              3240.9           0.006124
              3235.6           0.006028
              3230.3           0.001249
              3225.1          -0.000033
              3219.8           0.000205
              3214.6           0.000875
              3209.3           0.000946
                3204          -0.001037
              3198.8           0.000128
              3193.5           0.003466
              3188.2           0.002307
                3183           0.001755
              3177.7           0.005789
              3172.4           0.005307
              3167.2           0.002875
              3161.9           0.002610
              3156.7           0.002208
              3151.4           0.000861
              3146.1          -0.002364
              3140.9          -0.004754
              3135.6          -0.004184
              3130.4          -0.001729
              3125.1          -0.002755
              3119.8          -0.004151
              3114.6           0.000086
              3109.3           0.002008
                3104           0.000075
              3098.8           0.001737
              3093.5           0.002867
              3088.3          -0.001269
                3083          -0.003161
              3077.8          -0.001280
              3072.5          -0.002168
              3067.2          -0.005594
                3062          -0.005377
              3056.7          -0.001472
              3051.5           0.000268
              3046.2           0.000905
              3040.9          -0.000131
              3035.7          -0.002769
              3030.4          -0.003192
              3025.2           0.000298
              3019.9           0.000009
              3014.7          -0.001888
              3009.4          -0.000112
              3004.1          -0.000728
              2998.9          -0.001331
              2993.6           0.001723
              2988.4           0.002003
              2983.1          -0.000704
              2977.9           0.001002
              2972.6           0.003769
              2967.3           0.003683
              2962.1           0.002292
              2956.8           0.000445
              2951.6           0.000916
              2946.3           0.004192
              2941.1           0.004210
              2935.8           0.004000
              2930.6           0.005353
              2925.3           0.004852
              2920.1           0.000041
              2914.8          -0.003136
              2909.5          -0.001661
              2904.3          -0.001771
                2899          -0.001572
              2893.8           0.000825
              2888.5           0.002178
              2883.3          -0.000206
                2878          -0.003580
              2872.8          -0.003090
              2867.5          -0.003065
              2862.3          -0.003231
                2857          -0.002312
              2851.8          -0.002527
              2846.5          -0.003712
              2841.3          -0.003406
                2836          -0.000737
              2830.8          -0.002569
              2825.5          -0.006162
              2820.3          -0.005063
                2815          -0.003642
              2809.8          -0.004005
              2804.5          -0.000408
              2799.3           0.004954
                2794           0.006495
              2788.8           0.002242
              2783.5          -0.006640
              2778.3          -0.011347
                2773          -0.009628
              2767.8          -0.006403
              2762.5          -0.001664
              2757.3          -0.001081
                2752          -0.005161
              2746.8          -0.004599
              2741.5          -0.001331
              2736.3           0.000391
                2731           0.001531
              2725.8           0.000206
              2720.5          -0.001289
              2715.3           0.000386
              2710.1           0.001485
              2704.8          -0.000379
              2699.6          -0.001396
              2694.3           0.000367
              2689.1          -0.002704
              2683.8          -0.005505
              2678.6          -0.003426
              2673.3          -0.000945
              2668.1           0.003631
              2662.8           0.004680
              2657.6          -0.000491
              2652.4          -0.002231
              2647.1           0.001378
              2641.9           0.001630
              2636.6          -0.003177
              2631.4          -0.005201
              2626.1          -0.004120
              2620.9          -0.003262
              2615.6          -0.002784
              2610.4          -0.000093
              2605.2           0.001891
              2599.9           0.001308
              2594.7           0.002121
              2589.4           0.000456
              2584.2           0.000699
              2578.9           0.005590
              2573.7           0.005255
              2568.5           0.003523
              2563.2           0.003539
                2558           0.001063
              2552.7          -0.000575
              2547.5           0.001341
              2542.3           0.002122
                2537          -0.000153
              2531.8          -0.002298
              2526.5          -0.002139
              2521.3          -0.003638
              2516.1          -0.002544
              2510.8           0.002698
              2505.6           0.005620
              2500.3           0.003348
              2495.1           0.002818
              2489.9           0.007710
              2484.6           0.009715
              2479.4           0.003566
              2474.1          -0.001733
              2468.9          -0.005001
              2463.7          -0.004506
              2458.4           0.000105
              2453.2           0.002011
                2448          -0.001472
              2442.7          -0.002455
              2437.5          -0.000526
              2432.2           0.001518
                2427           0.002402
              2421.8           0.002884
              2416.5           0.002684
              2411.3           0.002092
              2406.1           0.004660
              2400.8           0.005253
              2395.6           0.000507
              2390.4          -0.002540
              2385.1          -0.001740
              2379.9          -0.001488
              2374.7          -0.002765
              2369.4          -0.001050
              2364.2           0.001609
              2358.9           0.001205
              2353.7          -0.001547
              2348.5          -0.001138
              2343.2           0.002094
                2338          -0.000653
              2332.8          -0.003746
              2327.5          -0.002092
              2322.3          -0.001486
              2317.1           0.001360
              2311.8           0.006363
              2306.6           0.009258
              2301.4           0.007599
              2296.2           0.001780
              2290.9          -0.001996
              2285.7           0.000513
              2280.5           0.004483
              2275.2           0.005924
                2270           0.005546
              2264.8           0.002344
              2259.5          -0.000001
              2254.3           0.002916
              2249.1           0.005889
              2243.8           0.001573
              2238.6          -0.002476
              2233.4          -0.000802
              2228.1          -0.000486
              2222.9          -0.001647
              2217.7          -0.000198
              2212.5           0.000607
              2207.2          -0.001550
                2202          -0.000474
              2196.8           0.001390
              2191.5          -0.000938
              2186.3          -0.000545
              2181.1           0.004353
              2175.9           0.004534
              2170.6           0.001758
              2165.4           0.000089
              2160.2          -0.000763
                2155           0.000449
              2149.7           0.001480
              2144.5           0.000628
              2139.3           0.001662
                2134           0.003549
              2128.8           0.002109
              2123.6           0.000587
              2118.4          -0.000169
              2113.1           0.001407
              2107.9           0.004525
              2102.7           0.001957
              2097.5          -0.001111
              2092.2           0.000568
                2087          -0.003398
              2081.8          -0.004300
              2076.6           0.002208
              2071.3           0.005150
              2066.1           0.005808
              2060.9           0.003088
              2055.7          -0.001423
              2050.4          -0.002145
              2045.2          -0.001395
                2040          -0.000323
              2034.8          -0.001569
              2029.5          -0.005440
              2024.3          -0.004570
              2019.1           0.001621
              2013.9           0.003667
              2008.7           0.001112
              2003.4           0.000613
              1998.2           0.002257
                1993           0.000148
              1987.8          -0.004439
              1982.6          -0.003488
              1977.3           0.000716
              1972.1           0.002891
              1966.9           0.000779
              1961.7          -0.000098
              1956.4           0.002566
              1951.2           0.005187
                1946           0.005081
              1940.8           0.002855
              1935.6          -0.002135
              1930.3          -0.004354
              1925.1          -0.002178
              1919.9           0.000106
              1914.7           0.004071
              1909.5           0.008565
              1904.3           0.003968
                1899          -0.004290
              1893.8          -0.003748
              1888.6           0.001956
              1883.4           0.002659
              1878.2           0.000246
              1872.9           0.001382
              1867.7           0.001653
              1862.5          -0.001417
              1857.3          -0.001855
              1852.1          -0.001349
              1846.9          -0.000506
              1841.6           0.002303
              1836.4           0.006082
              1831.2           0.002258
                1826          -0.005328
              1820.8          -0.004750
              1815.6          -0.002326
              1810.3          -0.001598
              1805.1          -0.001409
              1799.9          -0.004670
              1794.7          -0.003131
              1789.5           0.003915
              1784.3           0.004784
              1779.1           0.000059
              1773.8          -0.003981
              1768.6          -0.004719
              1763.4          -0.000417
              1758.2           0.000882
                1753          -0.000454
              1747.8           0.001941
              1742.6           0.001715
              1737.4          -0.002714
              1732.1          -0.005490
              1726.9          -0.006216
              1721.7          -0.006552
              1716.5          -0.006106
              1711.3          -0.004601
              1706.1          -0.003440
              1700.9          -0.003067
              1695.7          -0.004364
              1690.4          -0.003242
              1685.2          -0.001839
                1680          -0.002943
              1674.8          -0.002410
              1669.6          -0.002993
              1664.4          -0.003018
              1659.2           0.001912
                1654           0.004270
              1648.8           0.000844
              1643.6          -0.002656
              1638.3          -0.004200
              1633.1          -0.003553
              1627.9           0.001760
              1622.7           0.002345
              1617.5          -0.003938
              1612.3          -0.004555
              1607.1           0.002422
              1601.9           0.004116
              1596.7          -0.000194
              1591.5          -0.002672
              1586.3          -0.001273
              1581.1           0.001313
              1575.8           0.002179
              1570.6           0.001891
              1565.4           0.000772
              1560.2           0.000443
                1555           0.002079
              1549.8           0.001165
              1544.6           0.000741
              1539.4           0.001998
              1534.2           0.002376
                1529           0.003426
              1523.8           0.001639
              1518.6          -0.002396
              1513.4          -0.003724
              1508.2          -0.001106
                1503           0.002935
              1497.8           0.004589
              1492.6           0.004381
              1487.3           0.003218
              1482.1          -0.000938
              1476.9          -0.001057
              1471.7           0.002581
              1466.5           0.000470
              1461.3          -0.002366
              1456.1           0.000312
              1450.9           0.003924
              1445.7           0.004501
              1440.5           0.000991
              1435.3          -0.001098
              1430.1           0.000039
              1424.9           0.001207
              1419.7           0.002307
              1414.5           0.003186
              1409.3           0.003361
              1404.1           0.002464
              1398.9           0.000986
              1393.7          -0.001433
              1388.5          -0.002176
              1383.3          -0.001270
              1378.1          -0.002508
              1372.9          -0.001091
              1367.7           0.002438
              1362.5          -0.000802
              1357.3          -0.003086
              1352.1          -0.001512
              1346.9          -0.001965
              1341.7          -0.002839
              1336.5          -0.004192
              1331.3          -0.002829
              1326.1          -0.001589
              1320.9          -0.003902
              1315.7          -0.004976
              1310.5          -0.004275
              1305.3          -0.003303
              1300.1          -0.004148
