#                      Published-Value
#      Spectral-axis           Intensity
#             [km/s]               [Jy] 
              -204.4          -0.050790
              -200.2           0.040650
              -196.1          -0.036880
                -192          -0.029060
              -187.9          -0.041060
              -183.8          -0.001710
              -179.7          -0.011960
              -175.5          -0.005020
              -171.4          -0.011080
              -167.3           0.042840
              -163.2           0.014260
              -159.1           0.020340
              -154.9          -0.006990
              -150.8           0.023020
              -146.7           0.019730
              -142.6           0.050800
              -138.5           0.007450
              -134.4           0.018080
              -130.2           0.016620
              -126.1           0.018050
                -122          -0.031700
              -117.9           0.019440
              -113.8           0.004480
              -109.6           0.056600
              -105.5          -0.018060
              -101.4           0.052800
               -97.3           0.026620
               -93.2           0.018100
                 -89           0.005130
               -84.9           0.086080
               -80.8           0.030680
               -76.7           0.062060
               -72.6           0.009650
               -68.4           0.005150
               -64.3          -0.126100
               -60.2          -0.207900
               -56.1          -0.458600
                 -52          -0.797700
               -47.8          -1.034000
               -43.7          -1.065000
               -39.6          -1.006000
               -35.5          -2.434000
               -31.4          -1.858000
               -27.2           0.018200
               -23.1           0.297600
                 -19           0.797900
               -14.9           0.663100
               -10.7           0.693600
                -6.6           3.038000
                -2.5          -1.021000
                 1.6          -0.162000
                 5.7          -0.232600
                 9.9          -0.059890
                  14          -0.108800
                18.1           0.031110
                22.2           0.026550
                26.4           0.066040
                30.5           0.010840
                34.6           0.023440
                38.7           0.046650
                42.8           0.042970
                  47          -0.008320
                51.1           0.007970
                55.2           0.055680
                59.3           0.047700
                63.5           0.036360
                67.6          -0.007330
                71.7           0.028810
                75.8          -0.011930
                  80           0.030660
                84.1           0.055670
                88.2           0.041200
                92.3           0.043690
                96.5          -0.001950
               100.6          -0.012350
               104.7           0.060360
               108.8           0.069830
                 113           0.022890
               117.1           0.022710
               121.2           0.014630
               125.3           0.019830
               129.5           0.025930
               133.6          -0.005860
               137.7           0.037380
               141.8           0.037350
                 146           0.053540
               150.1          -0.013900
               154.2           0.004270
               158.4           0.021760
               162.5           0.052770
               166.6           0.044310
               170.7           0.037900
               174.9           0.019980
                 179           0.051600
               183.1           0.007800
               187.2           0.016780
               191.4           0.008050
               195.5           0.043350
               199.6           0.054460
               203.8           0.057980
               207.9           0.024120
                 212           0.045690
               216.1           0.013200
               220.3           0.044810
               224.4           0.010300
               228.5           0.011270
               232.6           0.047830
               236.8           0.074210
               240.9           0.069820
                 245           0.061680
               249.2           0.068150
               253.3           0.127600
               257.4           0.095120
               261.6           0.118500
               265.7           0.123500
               269.8           0.157500
               273.9           0.129700
               278.1           0.160800
               282.2           0.147900
               286.3           0.178300
               290.5           0.141800
               294.6           0.152300
               298.7           0.139200
               302.9           0.153300
                 307           0.116700
               311.1           0.200400
               315.2           0.130500
               319.4           0.168300
               323.5           0.149300
               327.6           0.141600
               331.8           0.187300
               335.9           0.119000
                 340           0.147100
               344.2           0.128700
               348.3           0.138300
               352.4           0.168200
               356.6           0.138100
               360.7           0.114100
               364.8           0.094040
                 369           0.106300
               373.1           0.132700
               377.2           0.141600
               381.4           0.132500
               385.5           0.155900
               389.6           0.152900
               393.8           0.144300
               397.9           0.142900
                 402           0.150400
               406.2           0.118900
               410.3           0.161500
               414.4           0.126500
               418.6           0.171400
               422.7           0.107600
               426.8           0.143000
                 431           0.140900
               435.1           0.145700
               439.2           0.142200
               443.4           0.150500
               447.5           0.136200
               451.6           0.152700
               455.8           0.133900
               459.9           0.190700
                 464           0.195400
               468.2           0.171300
               472.3           0.157600
               476.4           0.188400
               480.6           0.153900
               484.7           0.169700
               488.8           0.177900
                 493           0.175600
               497.1           0.159900
               501.3           0.177500
               505.4           0.168200
               509.5           0.212300
               513.7           0.174700
               517.8           0.170800
               521.9           0.197500
               526.1           0.212300
               530.2           0.203200
               534.3           0.211600
               538.5           0.219900
               542.6           0.230900
               546.8           0.218900
               550.9           0.244300
                 555           0.182300
               559.2           0.200300
               563.3           0.108200
               567.4           0.122600
               571.6           0.051840
               575.7           0.068710
               579.9           0.037190
                 584           0.054290
               588.1           0.035860
               592.3           0.045600
               596.4           0.009180
               600.6           0.049450
               604.7           0.026330
               608.8           0.045310
                 613           0.037530
               617.1           0.011090
               621.2           0.062730
               625.4           0.069740
               629.5           0.005230
               633.7           0.059060
               637.8           0.053500
               641.9           0.026120
               646.1           0.032850
               650.2           0.023990
               654.4          -0.006150
               658.5           0.027900
               662.6           0.020510
               666.8          -0.005090
               670.9           0.006680
               675.1           0.056170
               679.2          -0.010440
               683.4           0.025330
               687.5           0.015120
               691.6           0.069270
               695.8          -0.023010
               699.9           0.056940
               704.1           0.025250
               708.2           0.040100
               712.3           0.005730
               716.5           0.042920
               720.6          -0.015740
               724.8           0.010360
               728.9           0.024990
               733.1           0.067610
               737.2          -0.017640
               741.3           0.065860
               745.5           0.015500
               749.6           0.036810
               753.8           0.026670
               757.9           0.046100
               762.1           0.026410
               766.2           0.053350
               770.3           0.009590
               774.5           0.057840
               778.6           0.026750
               782.8           0.019110
               786.9          -0.011370
               791.1           0.074490
               795.2          -0.015010
               799.3           0.011080
               803.5           0.057660
               807.6           0.029610
               811.8           0.008410
               815.9           0.034660
               820.1           0.006550
               824.2           0.025020
               828.4           0.025740
               832.5           0.030360
               836.7           0.050130
               840.8           0.056400
               844.9          -0.002650
               849.1           0.033140
               853.2           0.021780
               857.4           0.045450
               861.5           0.016890
               865.7           0.050470
               869.8           0.064250
                 874           0.061680
               878.1          -0.017870
               882.3           0.074000
               886.4           0.028570
               890.6           0.018780
               894.7           0.046470
               898.8           0.066970
                 903          -0.000690
               907.1           0.062460
               911.3           0.008320
               915.4           0.044840
               919.6           0.012570
               923.7           0.077220
               927.9           0.001200
                 932           0.060480
               936.2           0.003200
               940.3           0.088160
               944.5           0.000080
               948.6           0.015010
               952.8           0.074200
               956.9           0.036830
               961.1           0.018500
               965.2           0.054930
               969.4          -0.030370
               973.5           0.091660
               977.7          -0.017110
               981.8           0.064440
                 986           0.027700
               990.1           0.067270
               994.3           0.024020
               998.4           0.031650
              1002.6           0.050810
              1006.7           0.014890
              1010.9           0.044540
                1015           0.097380
              1019.2           0.035970
              1023.3           0.066070
              1027.5           0.027290
              1031.6           0.059210
              1035.8           0.060930
              1039.9           0.053020
              1044.1           0.064070
              1048.2           0.073180
              1052.4           0.005520
              1056.5           0.074890
              1060.7           0.069330
              1064.8           0.076420
                1069           0.070060
              1073.1           0.050380
              1077.3           0.027430
              1081.4           0.070730
              1085.6           0.021530
              1089.7           0.082860
              1093.9           0.026700
                1098           0.025380
              1102.2           0.041440
              1106.3           0.046050
              1110.5           0.084100
              1114.6           0.050970
              1118.8           0.007100
                1123           0.039960
              1127.1           0.009390
              1131.3           0.072910
              1135.4           0.039240
              1139.6           0.065560
              1143.7           0.066700
              1147.9           0.101900
                1152           0.060790
              1156.2           0.078230
              1160.3           0.050100
              1164.5           0.053250
              1168.6           0.026460
              1172.8           0.073950
                1177           0.052760
              1181.1           0.033130
              1185.3           0.035250
              1189.4           0.045570
              1193.6           0.039870
              1197.7           0.063810
              1201.9           0.071740
                1206           0.055550
              1210.2           0.051050
              1214.4           0.044220
              1218.5           0.019980
              1222.7           0.040650
              1226.8           0.019100
                1231           0.040290
              1235.1           0.010210
              1239.3           0.085450
              1243.4           0.028590
              1247.6           0.069100
              1251.8           0.023110
              1255.9           0.085020
              1260.1          -0.013970
              1264.2           0.038220
              1268.4           0.097810
              1272.5           0.042860
              1276.7           0.041200
              1280.9           0.059850
                1285           0.044330
              1289.2           0.055360
              1293.3           0.049240
              1297.5           0.094850
              1301.6           0.038920
              1305.8           0.021770
                1310           0.053260
              1314.1           0.010700
              1318.3          -0.001160
              1322.4           0.042610
              1326.6           0.036150
              1330.8           0.081660
              1334.9           0.045430
              1339.1           0.028920
              1343.2           0.027160
              1347.4           0.051640
              1351.6           0.035430
              1355.7           0.059470
              1359.9           0.046930
                1364           0.058860
              1368.2           0.030880
              1372.4           0.091410
              1376.5           0.028020
              1380.7           0.059150
              1384.8           0.032100
                1389           0.053180
              1393.2           0.037840
              1397.3           0.022810
              1401.5           0.060490
              1405.6           0.046580
              1409.8           0.008440
                1414           0.072410
              1418.1           0.076860
              1422.3           0.027100
              1426.4           0.062960
              1430.6           0.070950
              1434.8           0.084280
              1438.9           0.047980
              1443.1           0.046060
              1447.3           0.061500
              1451.4           0.101700
              1455.6           0.084570
              1459.7          -0.037550
