#                      Published-Value
#      Spectral-axis           Intensity
#             [km/s]               [Jy] 
             107.837           0.007874
             109.718           0.011024
             111.599           0.014173
              113.48           0.014173
             115.361           0.014173
             117.241           0.014173
             119.122           0.011024
             121.003           0.011024
             122.884           0.007874
             124.765           0.004724
             126.646           0.001575
             128.527           0.001575
             130.407           0.011024
             132.288           0.014173
             134.169           0.017323
              136.05           0.023622
             137.931           0.023622
             139.812           0.020472
             141.693           0.017323
             143.574           0.011024
             145.454           0.007874
             147.335           0.007874
             149.216           0.004724
             151.097           0.004724
             152.978           0.004724
             154.859           0.004724
              156.74           0.007874
             158.621           0.007874
             160.502           0.011024
             162.382           0.017323
             164.263           0.020472
             166.144           0.020472
             168.025           0.020472
             169.906           0.011024
             171.787           0.007874
             173.668           0.004724
             175.549          -0.001575
             177.429          -0.001575
              179.31          -0.001575
             181.191           0.004724
             183.072           0.017323
             184.953           0.023622
             186.834           0.029921
             188.715           0.026772
             190.596           0.029921
             192.476           0.026772
             194.357           0.014173
             196.238           0.007874
             198.119           0.001575
                 200          -0.001575
             201.881          -0.001575
             203.762          -0.001575
             205.643           0.011024
             207.524           0.017323
             209.404           0.020472
             211.285           0.020472
             213.166           0.020472
             215.047           0.020472
             216.928           0.011024
             218.809           0.007874
              220.69           0.007874
             222.571           0.007874
             224.451           0.014173
             226.332           0.017323
             228.213           0.020472
             230.094           0.020472
             231.975           0.020472
             233.856           0.020472
             235.737           0.020472
             237.618           0.017323
             239.498           0.014173
             241.379           0.011024
              243.26           0.007874
             245.141           0.007874
             247.022           0.011024
             248.903           0.014173
             250.784           0.017323
             252.665           0.020472
             254.546           0.020472
             256.426           0.026772
             258.307           0.029921
             260.188           0.029921
             262.069           0.029921
              263.95           0.026772
             265.831           0.023622
             267.712           0.023622
             269.592           0.020472
             271.473           0.020472
             273.354           0.033071
             275.235           0.036220
             277.116           0.042520
             278.997           0.045669
             280.878           0.045669
             282.759           0.045669
             284.639           0.048819
              286.52           0.061417
             288.401           0.083465
             290.282           0.089764
             292.163           0.130709
             294.044           0.155906
             295.925           0.181102
             297.806           0.215748
             299.687           0.234646
             301.567           0.256693
             303.448           0.285039
             305.329           0.303937
              307.21           0.319685
             309.091           0.348031
             310.972           0.354331
             312.853           0.376378
             314.734           0.379527
             316.614           0.385827
             318.495           0.388976
             320.376           0.388976
             322.257           0.385827
             324.138           0.382677
             326.019           0.382677
               327.9           0.379527
             329.781           0.382677
             331.661           0.385827
             333.542           0.385827
             335.423           0.382677
             337.304           0.379527
             339.185           0.376378
             341.066           0.373228
             342.947           0.370079
             344.828           0.370079
             346.709           0.370079
             348.589           0.360630
              350.47           0.357480
             352.351           0.354331
             354.232           0.351181
             356.113           0.351181
             357.994           0.351181
             359.875           0.351181
             361.755           0.351181
             363.636           0.357480
             365.517           0.360630
             367.398           0.363779
             369.279           0.366929
              371.16           0.370079
             373.041           0.370079
             374.922           0.360630
             376.803           0.354331
             378.683           0.351181
             380.564           0.351181
             382.445           0.354331
             384.326           0.354331
             386.207           0.354331
             388.088           0.351181
             389.969           0.351181
             391.849           0.348031
              393.73           0.354331
             395.611           0.357480
             397.492           0.363779
             399.373           0.370079
             401.254           0.370079
