#                      Published-Value
#      Spectral-axis           Intensity
#             [km/s]                [Jy]
             664.542              0.0011
             668.613              0.0026
             672.684               0.004
             676.766               0.004
             680.847               0.004
             684.929               0.004
             689.021              0.0026
             693.123             -0.0003
             697.215             -0.0018
             701.318             -0.0047
              705.42             -0.0076
             709.502             -0.0075
             713.583             -0.0075
             717.655             -0.0061
             721.715             -0.0032
             725.787             -0.0017
             729.858             -0.0003
              733.95             -0.0017
             738.042             -0.0032
             742.134             -0.0046
             746.226             -0.0061
             750.318             -0.0075
             754.389             -0.0061
             758.471             -0.0061
             762.542             -0.0046
             766.623             -0.0046
             770.695             -0.0031
             774.787             -0.0046
             778.879              -0.006
              782.96              -0.006
             787.063             -0.0089
             791.155             -0.0104
             795.236             -0.0104
             799.318             -0.0104
               803.4             -0.0104
             807.481             -0.0104
             811.552             -0.0089
             815.634             -0.0089
             819.684             -0.0046
             823.755             -0.0031
             827.827             -0.0016
             831.898             -0.0002
              835.99             -0.0016
             840.092             -0.0045
             844.184              -0.006
             848.276             -0.0074
             852.348              -0.006
             856.419             -0.0045
             860.469             -0.0002
              864.53              0.0027
             868.601              0.0042
             872.683              0.0042
             876.764              0.0042
             880.856              0.0028
             884.948              0.0013
              889.03              0.0013
             893.112              0.0013
             897.193              0.0013
             901.285             -0.0001
             905.388              -0.003
              909.48             -0.0045
             913.561             -0.0045
             917.653             -0.0059
             921.735             -0.0059
             925.816             -0.0059
             929.888             -0.0045
             933.969             -0.0044
              938.04              -0.003
             942.112             -0.0015
             946.183             -0.0001
             950.244              0.0028
             954.304              0.0057
             958.365              0.0086
             962.426              0.0115
             966.476              0.0159
             970.537              0.0188
             974.598              0.0217
             978.669              0.0231
             982.751              0.0231
             986.843              0.0217
             990.956              0.0173
             995.068               0.013
             999.192              0.0072
              1003.3              0.0029
             1007.42             -0.0015
             1011.52             -0.0044
             1015.62             -0.0073
             1019.71             -0.0087
              1023.8             -0.0087
             1027.88             -0.0087
             1031.96             -0.0087
             1036.04             -0.0087
             1040.13             -0.0101
             1044.21             -0.0101
             1048.31             -0.0116
             1052.41             -0.0145
              1056.5             -0.0159
             1060.58             -0.0159
             1064.66             -0.0159
             1068.72              -0.013
             1072.76             -0.0072
             1076.81             -0.0029
             1080.88                   0
             1084.95              0.0015
             1089.04                   0
             1093.14             -0.0029
             1097.24             -0.0057
             1101.34             -0.0072
             1105.46              -0.013
             1109.56             -0.0159
             1113.64             -0.0159
             1117.74             -0.0173
             1121.81             -0.0159
             1125.88             -0.0144
             1129.95              -0.013
             1134.01             -0.0101
             1138.08             -0.0086
             1142.15             -0.0072
             1146.24             -0.0086
             1150.33             -0.0086
             1154.43             -0.0115
             1158.53             -0.0144
             1162.63             -0.0173
             1166.71             -0.0173
             1170.79             -0.0158
             1174.84             -0.0115
             1178.89             -0.0071
             1182.94             -0.0028
             1186.99              0.0016
             1191.05              0.0045
             1195.12              0.0059
              1199.2              0.0059
             1203.29              0.0045
             1207.38               0.003
             1211.47              0.0031
             1215.55              0.0031
             1219.62              0.0045
             1223.68              0.0074
             1227.75              0.0089
             1231.83              0.0089
             1235.94               0.006
             1240.03              0.0045
             1244.13              0.0016
             1248.22              0.0002
             1252.32             -0.0027
             1256.42             -0.0042
             1260.49             -0.0027
             1264.56             -0.0012
             1268.64             -0.0012
              1272.7              0.0017
             1276.77              0.0031
             1280.84              0.0046
             1284.92              0.0046
             1289.01              0.0046
             1293.09              0.0046
             1297.17              0.0046
             1301.25              0.0046
             1305.33              0.0046
             1309.42              0.0031
             1313.52              0.0017
             1317.61              0.0002
             1321.71             -0.0026
              1325.8             -0.0041
             1329.88             -0.0041
             1333.97             -0.0041
             1338.04             -0.0026
             1342.11             -0.0012
             1346.18              0.0003
             1350.24              0.0032
             1354.31              0.0046
             1358.38              0.0061
             1362.44               0.009
             1366.53               0.009
             1370.61               0.009
             1374.68              0.0104
             1378.76              0.0104
             1382.84              0.0105
             1386.92              0.0105
             1391.02               0.009
             1395.12              0.0061
             1399.21              0.0047
             1403.32              0.0003
             1407.41             -0.0011
             1411.53             -0.0055
             1415.62             -0.0069
             1419.71             -0.0084
             1423.78             -0.0069
             1427.84              -0.004
              1431.9             -0.0011
             1435.99             -0.0011
             1440.09              -0.004
             1444.19             -0.0069
              1448.3             -0.0112
             1452.41             -0.0141
             1456.51              -0.017
             1460.61             -0.0199
              1464.7             -0.0214
             1468.78             -0.0214
             1472.86             -0.0199
             1476.92              -0.017
             1480.98             -0.0141
             1485.03             -0.0097
             1489.08             -0.0054
             1493.13              -0.001
             1497.18              0.0033
             1501.24              0.0062
             1505.31              0.0077
             1509.38              0.0091
             1513.48              0.0062
             1517.61              0.0004
              1521.7              -0.001
             1525.81             -0.0054
             1529.93             -0.0097
             1534.04              -0.014
             1538.14             -0.0169
             1542.23             -0.0184
             1546.31             -0.0184
              1550.4             -0.0184
             1554.47             -0.0169
             1558.55             -0.0169
             1562.63             -0.0169
             1566.67             -0.0111
             1570.72             -0.0068
             1574.75              0.0005
              1578.8              0.0048
             1582.84              0.0106
             1586.87              0.0179
             1590.91              0.0237
             1594.97              0.0266
             1599.07              0.0237
             1603.17              0.0222
             1607.29              0.0165
              1611.4              0.0121
             1615.51              0.0078
             1619.61              0.0063
              1623.7              0.0049
             1627.79              0.0034
             1631.89              0.0005
             1635.99             -0.0024
              1640.1             -0.0053
             1644.22             -0.0111
             1648.32             -0.0139
             1652.42             -0.0154
              1656.5             -0.0154
             1660.57             -0.0139
             1664.62             -0.0096
             1668.67             -0.0052
             1672.72             -0.0009
             1676.78               0.002
             1680.86               0.002
             1684.93              0.0035
             1689.01              0.0035
             1693.11               0.002
              1697.2              0.0006
             1701.29             -0.0009
             1705.39             -0.0037
             1709.48             -0.0052
             1713.58             -0.0066
             1717.66             -0.0066
             1721.73             -0.0052
              1725.8             -0.0037
