#                      Published-Value
#      Spectral-axis           Intensity
#             [km/s]                [Jy]
            -246.667             -0.0765
            -245.436             -0.0764
            -244.204             -0.0764
            -242.969             -0.1015
            -241.738             -0.1014
            -240.506             -0.1013
            -239.275             -0.1013
            -238.043             -0.1012
            -236.812             -0.1012
             -235.58             -0.1011
            -234.349              -0.101
            -233.117              -0.101
            -231.886             -0.1009
            -230.654             -0.1008
            -229.426             -0.0756
            -228.194             -0.0756
            -226.963             -0.0755
            -225.731             -0.0754
              -224.5             -0.0754
            -223.268             -0.0753
            -222.037             -0.0753
            -220.805             -0.0752
            -219.574             -0.0751
            -218.339             -0.1002
            -217.108             -0.1002
            -215.876             -0.1001
            -214.645                -0.1
            -213.413                -0.1
            -212.182             -0.0999
             -210.95             -0.0999
            -209.719             -0.0998
             -208.49             -0.0746
            -207.259             -0.0745
            -206.027             -0.0745
            -204.796             -0.0744
            -203.564             -0.0743
            -202.332             -0.0743
            -201.101             -0.0742
            -199.869             -0.0741
            -198.638             -0.0741
            -197.403             -0.0992
            -196.172             -0.0991
             -194.94             -0.0991
            -193.709              -0.099
            -192.477             -0.0989
            -191.246             -0.0989
            -190.014             -0.0988
            -188.783             -0.0987
            -187.548             -0.1238
            -186.317             -0.1238
            -185.085             -0.1237
            -183.854             -0.1237
            -182.622             -0.1236
            -181.391             -0.1235
            -180.159             -0.1235
            -178.928             -0.1234
            -177.696             -0.1233
            -176.465             -0.1233
            -175.233             -0.1232
            -174.002             -0.1232
            -172.767             -0.1483
            -171.535             -0.1482
            -170.307              -0.123
            -169.072             -0.1481
            -167.841              -0.148
            -166.609             -0.1479
            -165.378             -0.1479
            -164.146             -0.1478
            -162.918             -0.1226
            -161.686             -0.1225
            -160.455             -0.1225
            -159.223             -0.1224
            -157.992             -0.1224
            -156.763             -0.0971
            -155.532             -0.0971
              -154.3              -0.097
            -153.069             -0.0969
            -151.837             -0.0969
            -150.609             -0.0717
             -149.38             -0.0464
            -148.149             -0.0464
             -146.92             -0.0212
            -145.689             -0.0211
            -144.466              0.0544
            -143.235              0.0545
            -142.009              0.1049
            -140.781              0.1301
            -139.552              0.1553
             -138.33              0.2308
            -137.102              0.2561
            -135.879              0.3316
            -134.654               0.382
            -133.434              0.4827
            -132.212              0.5582
            -130.993              0.6589
