#                      Published-Value
#      Spectral-axis           Intensity
#             [km/s]                [Jy]
            -238.108              -0.016
             -234.04             -0.0141
            -229.979             -0.0105
            -225.911             -0.0087
             -221.85              -0.005
            -217.789             -0.0013
            -213.729              0.0023
            -209.668               0.006
              -205.6              0.0078
            -201.532              0.0096
            -197.451              0.0078
            -193.362              0.0041
             -189.28              0.0023
            -185.192             -0.0013
             -181.09             -0.0086
             -176.98             -0.0178
            -172.864             -0.0287
            -168.769             -0.0342
            -164.673             -0.0397
            -160.571              -0.047
            -156.448             -0.0597
            -152.359             -0.0634
            -148.278             -0.0652
            -144.196              -0.067
            -140.121              -0.067
            -136.047              -0.067
            -131.972              -0.067
            -127.897              -0.067
            -123.822              -0.067
            -119.748              -0.067
            -115.673              -0.067
            -111.598              -0.067
            -107.524              -0.067
            -103.449              -0.067
             -99.381             -0.0652
             -95.313             -0.0634
             -91.239             -0.0634
             -87.171             -0.0615
             -83.103             -0.0597
             -79.028             -0.0597
             -74.954             -0.0597
             -70.886             -0.0579
             -66.811             -0.0579
             -62.744              -0.056
             -58.669              -0.056
             -54.594              -0.056
             -50.526             -0.0542
             -46.452             -0.0542
             -42.377             -0.0542
             -38.309             -0.0524
             -34.235             -0.0524
              -30.16             -0.0523
             -26.085             -0.0523
             -22.011             -0.0523
             -17.943             -0.0505
             -13.868             -0.0505
              -9.793             -0.0505
              -5.726             -0.0487
              -1.658             -0.0468
               2.403             -0.0432
               6.464             -0.0395
              10.525             -0.0359
              14.572             -0.0286
              18.626             -0.0231
               22.68             -0.0176
              26.727             -0.0103
              30.781             -0.0048
              34.828              0.0025
              38.882               0.008
              42.929              0.0153
              46.976              0.0226
               51.03              0.0281
              55.056              0.0409
              59.089              0.0518
              63.115              0.0646
              67.148              0.0756
               71.14              0.0975
              75.132              0.1194
               79.13              0.1395
              83.115              0.1633
              87.086              0.1907
              91.064              0.2162
                  95              0.2528
              98.978              0.2783
             102.956              0.3039
             106.968              0.3204
             110.939              0.3478
             114.924              0.3715
              118.93              0.3898
             122.977              0.3971
             127.058              0.3953
             131.181              0.3825
              135.27              0.3788
             139.365              0.3734
             143.461              0.3679
             147.625              0.3441
             151.714              0.3405
             155.789              0.3405
             159.877              0.3368
             163.973              0.3314
             168.082              0.3222
             172.212              0.3076
             176.328              0.2967
             180.444              0.2857
              184.56              0.2748
             188.677              0.2638
             192.793              0.2528
             196.902              0.2437
             200.991              0.2401
             205.093              0.2328
             209.209              0.2218
             213.319              0.2127
             217.435              0.2017
             221.565              0.1871
             225.709              0.1689
             229.859              0.1488
             234.003              0.1305
             238.154              0.1104
             242.298              0.0922
             246.463              0.0684
              250.62              0.0465
             254.743              0.0337
              258.88              0.0173
             263.004              0.0045
             267.113             -0.0046
             271.201             -0.0083
             275.283             -0.0101
             279.351             -0.0083
             283.412             -0.0046
             287.472              -0.001
             291.533              0.0027
             295.594              0.0063
             299.648              0.0118
             303.709              0.0155
             307.777              0.0173
             311.844              0.0191
             315.912               0.021
             319.987               0.021
             324.069              0.0192
             328.164              0.0137
             332.259              0.0082
             336.355              0.0027
             340.443             -0.0009
             344.546             -0.0082
              348.62             -0.0082
             352.688             -0.0064
             356.749             -0.0027
             360.803              0.0027
             364.871              0.0046
             368.939              0.0064
             373.027              0.0028
             377.116             -0.0009
             381.218             -0.0082
              385.32             -0.0155
             389.423             -0.0228
             393.518             -0.0283
               397.6             -0.0301
             401.688             -0.0338
             405.756             -0.0319
             409.803             -0.0246
             413.857             -0.0191
             417.918             -0.0155
             421.972               -0.01
             426.012             -0.0009
             430.094             -0.0027
             434.175             -0.0045
             438.257             -0.0063
             442.338             -0.0082
              446.42               -0.01
             450.488             -0.0081
             454.556             -0.0063
             458.623             -0.0045
             462.698             -0.0045
             466.773             -0.0045
             470.861             -0.0081
              474.95             -0.0118
             479.038             -0.0154
             483.134             -0.0209
             487.222             -0.0246
             491.304             -0.0264
             495.379             -0.0264
              499.46             -0.0282
             503.528             -0.0264
             507.589             -0.0227
             511.657             -0.0209
             515.724             -0.0191
             519.792             -0.0172
              523.86             -0.0154
             527.921             -0.0117
             531.982             -0.0081
             536.042             -0.0044
             540.096              0.0011
             544.157              0.0047
             548.225              0.0065
             552.321              0.0011
             556.402             -0.0008
             560.484             -0.0026
             564.572             -0.0062
             568.654             -0.0081
             572.715             -0.0044
             576.776             -0.0007
             580.823              0.0066
              584.89              0.0084
             588.951              0.0121
             593.012              0.0157
             597.094              0.0139
             601.182              0.0102
             605.264              0.0084
             609.345              0.0066
             613.434              0.0029
             617.516              0.0011
              621.59              0.0011
             625.658              0.0029
             629.733              0.0029
             633.807               0.003
             637.889              0.0011
             641.964              0.0011
             646.038              0.0011
             650.106               0.003
             654.167              0.0066
             658.242              0.0066
             662.316              0.0066
             666.391              0.0066
             670.473              0.0048
             674.554               0.003
             678.636              0.0012
             682.718             -0.0007
             686.799             -0.0025
             690.888             -0.0061
             694.962             -0.0061
             699.044              -0.008
             703.126             -0.0098
             707.207             -0.0116
             711.289             -0.0134
              715.37             -0.0153
             719.459             -0.0189
             723.548             -0.0226
             727.629             -0.0244
             731.697             -0.0225
             735.758             -0.0189
             739.798             -0.0098
             743.838             -0.0006
             747.885              0.0067
             751.939              0.0122
             755.993              0.0177
             760.068              0.0177
             764.177              0.0085
             768.272              0.0031
             772.361             -0.0006
              776.47             -0.0097
             780.579             -0.0189
             784.668             -0.0225
             788.743             -0.0225
             792.817             -0.0225
             796.878             -0.0188
             800.946              -0.017
             805.014             -0.0152
             809.088             -0.0152
              813.17              -0.017
             817.265             -0.0225
             821.361              -0.028
             825.449             -0.0316
             829.538             -0.0353
             833.606             -0.0334
              837.66             -0.0279
               841.7             -0.0188
             845.747             -0.0115
             849.801              -0.006
             853.855             -0.0005
             857.902              0.0068
             861.956              0.0123
              866.03              0.0123
             870.119              0.0086
               874.2              0.0068
             878.289              0.0031
             882.371              0.0013
             886.452             -0.0005
              890.52              0.0013
             894.595              0.0013
             898.656               0.005
              902.73               0.005
             906.805               0.005
             910.887              0.0032
             914.968              0.0013
              919.05             -0.0005
             923.124             -0.0005
             927.206             -0.0023
             931.288             -0.0041
             935.376             -0.0078
             939.458             -0.0096
             943.539             -0.0114
             947.621             -0.0132
              951.71             -0.0169
             955.791             -0.0187
             959.866             -0.0187
             963.947             -0.0205
             968.022             -0.0205
             972.097             -0.0205
             976.165             -0.0187
             980.232             -0.0169
             984.293             -0.0132
             988.354             -0.0096
             992.415             -0.0059
             996.476             -0.0023
             1000.55             -0.0022
             1004.63             -0.0041
             1008.71             -0.0059
              1012.8             -0.0077
             1016.88             -0.0114
             1020.95             -0.0095
             1025.02             -0.0077
             1029.09             -0.0077
             1033.16             -0.0059
             1037.23              -0.004
             1041.29             -0.0004
             1045.36              0.0014
             1049.42              0.0051
             1053.49              0.0069
             1057.56              0.0069
             1061.64              0.0051
             1065.72              0.0033
             1069.81             -0.0004
             1073.91             -0.0058
                1078             -0.0095
             1082.07             -0.0095
             1086.14             -0.0077
             1090.19             -0.0022
             1094.25              0.0033
             1098.32              0.0051
             1102.42             -0.0022
             1106.51             -0.0058
             1110.59             -0.0076
             1114.68             -0.0131
             1118.79             -0.0204
             1122.87             -0.0241
             1126.95             -0.0241
             1131.01             -0.0204
             1135.07             -0.0168
             1139.13             -0.0131
              1143.2             -0.0113
             1147.29             -0.0149
             1151.38             -0.0204
             1155.47              -0.024
             1159.56             -0.0277
             1163.65             -0.0313
             1167.73             -0.0332
             1171.81             -0.0332
             1175.88             -0.0332
             1179.95             -0.0313
             1184.02             -0.0295
             1188.08             -0.0258
             1192.13             -0.0204
             1196.18             -0.0149
             1200.22             -0.0057
             1204.29             -0.0021
             1208.35              0.0016
             1212.41              0.0052
             1216.46              0.0107
             1220.53              0.0125
             1224.61              0.0107
             1228.68              0.0107
             1232.77              0.0089
             1236.85              0.0071
             1240.93              0.0052
             1245.01              0.0034
             1249.09              0.0034
             1253.17              0.0016
             1257.25             -0.0002
             1261.32             -0.0002
             1265.39              0.0016
             1269.45              0.0071
             1273.49              0.0162
             1277.55              0.0181
             1281.61              0.0217
              1285.7              0.0181
             1289.79              0.0144
             1293.89              0.0071
             1297.99              0.0016
             1302.08              -0.002
             1306.16             -0.0038
             1310.23             -0.0038
             1314.31             -0.0038
             1318.38             -0.0038
             1322.49             -0.0111
             1326.57             -0.0148
             1330.67             -0.0203
             1334.77             -0.0257
             1338.87              -0.033
             1342.96             -0.0367
             1347.04             -0.0385
             1351.11             -0.0367
             1355.17             -0.0349
             1359.23             -0.0294
             1363.29             -0.0275
             1367.36             -0.0239
             1371.41             -0.0184
             1375.47             -0.0147
             1379.54             -0.0129
              1383.6             -0.0093
             1387.67             -0.0074
             1391.74             -0.0074
             1395.81             -0.0056
             1399.88             -0.0038
             1403.95             -0.0038
             1408.02             -0.0019
             1412.09             -0.0001
             1416.16             -0.0001
             1420.24             -0.0001
             1424.32             -0.0019
              1428.4             -0.0037
             1432.48             -0.0056
