#                      Published-Value
#      Spectral-axis           Intensity
#             [km/s]               [Jy] 
              1207.5           0.015410
              1211.7           0.020580
              1215.8           0.047270
                1220           0.023450
              1224.1           0.015770
              1228.3           0.023300
              1232.5           0.003610
              1236.6           0.001100
              1240.8           0.037470
              1244.9           0.005380
              1249.1           0.020920
              1253.2          -0.007620
              1257.4           0.042800
              1261.5          -0.002690
              1265.7           0.006820
              1269.9          -0.000380
                1274          -0.000940
              1278.2           0.061820
              1282.3           0.022870
              1286.5          -0.016000
              1290.7          -0.044160
              1294.8          -0.015260
                1299          -0.018220
              1303.1          -0.042960
              1307.3           0.008030
              1311.4          -0.006330
              1315.6          -0.018730
              1319.8           0.004270
              1323.9          -0.039490
              1328.1          -0.018650
              1332.2           0.009900
              1336.4          -0.052600
              1340.6          -0.044310
              1344.7          -0.034090
              1348.9          -0.026740
                1353          -0.009130
              1357.2          -0.017390
              1361.4          -0.030700
              1365.5          -0.054900
              1369.7          -0.013600
              1373.8          -0.034400
                1378           0.001060
              1382.2          -0.000110
              1386.3          -0.049210
              1390.5          -0.039290
              1394.6          -0.048660
              1398.8          -0.024220
                1403          -0.009960
              1407.1          -0.015500
              1411.3          -0.042480
              1415.4          -0.006800
              1419.6          -0.047550
              1423.8          -0.012530
              1427.9          -0.009650
              1432.1          -0.018680
              1436.2          -0.001730
              1440.4          -0.053300
              1444.6          -0.023020
              1448.7           0.018570
              1452.9          -0.050200
              1457.1          -0.076500
              1461.2          -0.002940
              1465.4          -0.054200
              1469.5          -0.037680
              1473.7          -0.021570
              1477.9          -0.106400
                1482          -0.015890
              1486.2          -0.013340
              1490.4          -0.057600
              1494.5          -0.030410
              1498.7           0.002820
              1502.9          -0.053500
                1507          -0.030600
              1511.2          -0.014640
              1515.3          -0.002630
              1519.5          -0.035300
              1523.7          -0.076700
              1527.8          -0.035690
                1532          -0.023970
              1536.2          -0.033170
              1540.3          -0.047230
              1544.5          -0.034910
              1548.7          -0.049400
              1552.8          -0.032090
                1557          -0.046010
              1561.2          -0.058000
              1565.3          -0.054200
              1569.5           0.008530
              1573.7          -0.048000
              1577.8          -0.008850
                1582          -0.036620
              1586.1           0.005930
              1590.3          -0.031180
              1594.5          -0.020620
              1598.6          -0.065400
              1602.8          -0.013570
                1607          -0.034660
              1611.1          -0.019950
              1615.3          -0.025840
              1619.5           0.004610
              1623.6          -0.019190
              1627.8          -0.011590
                1632          -0.014960
              1636.1          -0.027780
              1640.3           0.016780
              1644.5          -0.032550
              1648.7           0.043730
              1652.8           0.006030
                1657          -0.028590
              1661.2           0.164400
