#                      Published-Value
#      Spectral-axis           Intensity
#             [km/s]                [Jy]
             257.348          -0.0265399
             270.563          -0.0632553
             283.778           0.0429171
             296.995           -0.100777
             310.213          0.00198754
             323.432          -0.0888266
             336.653           0.0460095
             349.874            0.161079
             363.097            0.879308
             376.321             2.14846
             389.546             3.52564
             402.772             3.83647
                 416             3.94168
             429.228             4.43587
             442.458             4.96791
             455.689             5.06708
             468.921             5.17684
             482.154             5.07663
             495.388             4.83557
             508.624             4.70726
             521.861             5.17993
             535.098             5.76194
             548.337             6.33068
             561.578             6.71693
             574.819             7.13911
             588.062             7.41325
             601.305             7.28993
              614.55             7.87794
             627.796             7.53227
             641.043             4.14734
             654.292             1.42735
             667.541            0.424171
             680.792             0.16381
             694.044           0.0449773
             707.297           0.0368866
             720.551         -0.00948045
             733.807           0.0079003
             747.063         -0.00374129
             760.321         -0.00365158
              773.58          -0.0351671
              786.84            0.035093
             800.101          0.00508353
             813.364           0.0172625
             826.627          -0.0176619
             839.892           0.0245086
             853.158           0.0240597
             866.425          0.00337686
             879.693          -0.0151524
             892.963          -0.0110469
             906.233            0.064738
             919.505           0.0618856
             932.778          -0.0870848
             946.052           0.0851306
             959.327          -0.0434989
             972.604            0.030491
             985.881         -0.00723231
              999.16           0.0450184
             1012.44           0.0111696
             1025.72         -0.00133381
                1039          -0.0606183
             1052.29        -0.000942219
             1065.57          -0.0277959
             1078.86          -0.0580573
             1092.14          -0.0252156
