#                      Published-Value
#      Spectral-axis           Intensity
#             [km/s]               [Jy] 
              1867.7           0.002168
              1862.5           0.008157
              1857.3           0.008000
              1852.1           0.005070
              1846.9           0.003882
              1841.6          -0.002260
              1836.4          -0.004564
              1831.2          -0.000720
                1826          -0.000401
              1820.8          -0.001600
              1815.6          -0.001510
              1810.3           0.000938
              1805.1           0.003497
              1799.9          -0.001228
              1794.7          -0.004027
              1789.5           0.001272
              1784.3           0.001363
              1779.1          -0.003761
              1773.8          -0.004174
              1768.6          -0.000304
              1763.4          -0.000957
              1758.2           0.000375
                1753           0.005629
              1747.8           0.005701
              1742.6           0.005769
              1737.4           0.008416
              1732.1           0.004903
              1726.9          -0.002351
              1721.7          -0.004199
              1716.5          -0.002259
              1711.3           0.005329
              1706.1           0.011532
              1700.9           0.009096
              1695.7           0.003665
              1690.4           0.002021
              1685.2           0.003400
                1680           0.002494
              1674.8          -0.000301
              1669.6          -0.001423
              1664.4          -0.001939
              1659.2          -0.003179
                1654          -0.000794
              1648.8           0.002975
              1643.6           0.003569
              1638.3           0.001773
              1633.1          -0.000624
              1627.9          -0.000405
              1622.7           0.004140
              1617.5           0.000711
              1612.3          -0.008647
              1607.1          -0.009625
              1601.9          -0.000683
              1596.7           0.003794
              1591.5          -0.001843
              1586.3          -0.007786
              1581.1          -0.005597
              1575.8           0.000258
              1570.6           0.000651
              1565.4          -0.002207
              1560.2          -0.000116
                1555           0.002828
              1549.8           0.001142
              1544.6           0.000247
              1539.4           0.005547
              1534.2           0.006321
                1529           0.001910
              1523.8          -0.000929
              1518.6          -0.004762
              1513.4          -0.005282
              1508.2          -0.000025
                1503           0.002312
              1497.8          -0.001048
              1492.6           0.000240
              1487.3           0.007005
              1482.1           0.002434
              1476.9          -0.002057
              1471.7           0.002374
              1466.5           0.002590
              1461.3          -0.001551
              1456.1          -0.004012
              1450.9          -0.003820
              1445.7          -0.003164
              1440.5          -0.001257
              1435.3          -0.000188
              1430.1           0.002683
              1424.9           0.006829
              1419.7           0.005630
              1414.5           0.005203
              1409.3           0.006283
              1404.1           0.003172
              1398.9           0.000416
              1393.7          -0.000224
              1388.5           0.001135
              1383.3           0.001961
              1378.1           0.000885
              1372.9          -0.000473
              1367.7          -0.002771
              1362.5          -0.001273
              1357.3           0.004985
              1352.1           0.005524
              1346.9           0.003691
              1341.7           0.000427
              1336.5          -0.006601
              1331.3          -0.007167
              1326.1          -0.003282
              1320.9          -0.002942
              1315.7          -0.002733
              1310.5          -0.000769
              1305.3           0.000754
              1300.1          -0.000424
              1294.9          -0.000431
              1289.7           0.002389
              1284.5           0.005322
              1279.3           0.004529
              1274.1          -0.000791
              1268.9          -0.003872
              1263.7          -0.004525
              1258.5          -0.001933
              1253.3           0.008888
              1248.1           0.012628
                1243           0.009977
              1237.8           0.008402
              1232.6           0.010179
              1227.4           0.013370
              1222.2           0.007094
                1217          -0.000145
              1211.8           0.001648
              1206.6           0.004619
              1201.4           0.003312
              1196.2          -0.002004
                1191          -0.006857
              1185.8          -0.006971
              1180.6          -0.003355
              1175.4          -0.001032
              1170.2           0.001062
                1165           0.002482
              1159.8          -0.001341
              1154.7          -0.005946
              1149.5          -0.007849
              1144.3          -0.001783
              1139.1           0.002525
              1133.9           0.000925
              1128.7           0.000000
              1123.5          -0.002200
              1118.3          -0.007503
              1113.1          -0.008164
              1107.9          -0.003482
              1102.7           0.000809
              1097.5           0.001256
              1092.4          -0.002174
              1087.2          -0.003640
                1082          -0.000742
              1076.8          -0.002493
              1071.6          -0.005684
              1066.4          -0.003815
              1061.2           0.000606
                1056          -0.004090
              1050.8          -0.007029
              1045.6           0.001164
              1040.5           0.002326
              1035.3          -0.001632
              1030.1           0.000508
              1024.9          -0.001577
              1019.7          -0.004279
              1014.5          -0.001167
              1009.3           0.001794
              1004.1           0.001876
                 999           0.000500
               993.8          -0.000630
               988.6           0.002155
               983.4           0.006816
               978.2           0.002285
                 973           0.000097
               967.8           0.005547
               962.6           0.006179
               957.5           0.005336
               952.3           0.001765
               947.1          -0.001118
               941.9          -0.001931
               936.7          -0.003526
               931.5          -0.003259
               926.3          -0.002732
               921.2          -0.001768
                 916          -0.000179
               910.8          -0.001402
               905.6          -0.006142
               900.4          -0.009596
               895.2          -0.004220
               890.1           0.001415
               884.9           0.003072
               879.7           0.007933
               874.5           0.007835
               869.3           0.002332
               864.1           0.003814
                 859           0.002957
               853.8          -0.005587
               848.6          -0.008241
               843.4          -0.003969
               838.2           0.000628
               833.1           0.000871
               827.9          -0.001303
               822.7           0.000177
               817.5           0.001659
               812.3           0.003318
               807.1           0.004945
                 802           0.005358
               796.8           0.001365
               791.6          -0.003197
               786.4          -0.002065
               781.2          -0.000751
               776.1           0.000867
               770.9           0.007624
               765.7           0.010940
               760.5           0.003293
               755.4          -0.001549
               750.2           0.001318
                 745           0.005359
               739.8           0.004928
               734.6          -0.002372
               729.5          -0.001335
               724.3           0.006753
               719.1           0.007328
               713.9           0.001885
               708.7           0.000319
               703.6           0.005487
               698.4           0.010942
               693.2           0.013459
                 688           0.010400
               682.9           0.004143
               677.7           0.003017
               672.5           0.005914
               667.3           0.003919
               662.2          -0.000220
                 657           0.000767
               651.8           0.003456
               646.6           0.005904
               641.5           0.004068
               636.3          -0.005890
               631.1          -0.008545
               625.9          -0.001355
               620.8           0.001201
               615.6          -0.001352
               610.4          -0.001130
               605.2           0.004616
               600.1           0.009016
               594.9           0.009764
               589.7           0.006802
               584.5           0.002545
               579.4          -0.000417
               574.2           0.002039
                 569           0.005293
               563.9           0.003876
               558.7           0.002699
               553.5          -0.000895
               548.3          -0.005768
               543.2          -0.007559
                 538          -0.006800
               532.8          -0.003668
               527.7          -0.001945
               522.5           0.001315
               517.3           0.002987
               512.1           0.002608
                 507           0.001685
               501.8          -0.004108
               496.6          -0.005467
               491.5           0.001541
               486.3           0.007043
               481.1           0.007632
                 476           0.005858
               470.8           0.001451
               465.6          -0.001499
               460.4          -0.002356
               455.3          -0.003300
               450.1          -0.000719
               444.9           0.001014
               439.8          -0.003533
               434.6          -0.001923
               429.4           0.000953
               424.3          -0.003245
               419.1          -0.002384
               413.9           0.003448
               408.8           0.003054
               403.6          -0.002843
               398.4          -0.002033
               393.3           0.002583
               388.1           0.004740
               382.9           0.005203
               377.8           0.002054
               372.6          -0.002472
               367.4          -0.000859
               362.3           0.007992
               357.1           0.012618
               351.9           0.011549
               346.8           0.021662
               341.6           0.039101
               336.4           0.079100
               331.3           0.128426
               326.1           0.185496
                 321           0.254876
               315.8           0.337294
               310.6           0.416991
               305.5           0.494229
               300.3           0.572029
               295.1           0.618911
                 290           0.601134
               284.8           0.531612
               279.6           0.454450
               274.5           0.377255
               269.3           0.303677
               264.2           0.235617
                 259           0.161827
               253.8           0.102163
               248.7           0.059945
               243.5           0.029467
               238.4           0.016900
               233.2           0.008203
                 228           0.005232
               222.9           0.004293
               217.7          -0.001063
               212.6          -0.001489
               207.4          -0.000593
               202.2          -0.004995
               197.1          -0.007869
               191.9          -0.004596
               186.8           0.003360
               181.6           0.005651
               176.4          -0.001905
               171.3          -0.004644
               166.1          -0.001799
                 161           0.000291
               155.8           0.001415
               150.6          -0.010027
               145.5          -0.003774
               140.3           0.000640
               135.2          -0.000078
                 130          -0.002399
               124.9          -0.003321
               119.7           0.000352
               114.5           0.001769
               109.4          -0.000561
               104.2           0.000003
                99.1           0.007611
                93.9           0.020160
                88.8           0.026835
                83.6           0.022182
                78.4           0.020025
                73.3           0.023383
                68.1           0.027946
                  63           0.031871
                57.8           0.040155
                52.7           0.048086
                47.5           0.050046
                42.4           0.052140
                37.2           0.061272
                32.1           0.072471
                26.9           0.090435
                21.7           0.120756
                16.6           0.151467
                11.4           0.217149
                 6.3           0.248963
                 1.1           0.362069
                  -4           0.480310
                -9.2           0.544977
               -14.3           0.550598
               -19.5           0.543914
               -24.6           0.534366
               -29.8           0.542103
               -34.9           0.541745
               -40.1           0.505579
               -45.2           0.527811
               -50.4           0.544350
               -55.5           0.471951
               -60.7           0.343087
               -65.8           0.244016
                 -71           0.159353
               -76.1           0.098210
               -81.3           0.067033
               -86.4           0.048341
               -91.6           0.035176
               -96.7           0.025849
              -101.9           0.014118
                -107           0.015881
              -112.2           0.008519
              -117.3           0.006225
              -122.5           0.005166
              -127.6           0.002833
              -132.8           0.007856
              -137.9           0.012006
              -143.1           0.004859
              -148.2           0.001049
              -153.4           0.002060
              -158.5           0.006420
              -163.7           0.002886
              -168.8          -0.007017
                -174          -0.009118
              -179.1          -0.003631
              -184.3          -0.002052
              -189.4          -0.006195
              -194.5          -0.008375
              -199.7          -0.002971
              -204.8           0.004064
                -210           0.004496
              -215.1           0.000913
              -220.3           0.005692
              -225.4           0.005779
              -230.6           0.000210
              -235.7           0.002974
              -240.9           0.004222
                -246           0.005059
              -251.1           0.008166
              -256.3           0.005263
              -261.4          -0.000028
              -266.6          -0.004158
              -271.7          -0.003124
              -276.9          -0.001086
                -282          -0.004281
              -287.2          -0.010065
              -292.3          -0.009053
              -297.4          -0.004033
              -302.6           0.002602
              -307.7           0.010295
              -312.9           0.008479
                -318           0.000743
              -323.1           0.002005
              -328.3           0.005607
              -333.4          -0.000758
              -338.6          -0.002951
              -343.7           0.000198
              -348.9           0.003470
                -354           0.007872
              -359.1           0.003937
              -364.3          -0.001481
              -369.4           0.002354
              -374.6           0.002406
              -379.7          -0.000462
              -384.8           0.000648
                -390           0.003742
              -395.1           0.005421
              -400.3           0.004087
              -405.4           0.002328
              -410.5          -0.001033
              -415.7          -0.002139
              -420.8           0.002977
              -425.9           0.005597
              -431.1           0.000620
              -436.2           0.004744
              -441.4           0.007211
              -446.5           0.005557
              -451.6           0.006749
              -456.8           0.001289
              -461.9          -0.002772
                -467           0.003257
              -472.2           0.003163
              -477.3           0.000655
              -482.5           0.002325
              -487.6           0.002794
              -492.7           0.002588
              -497.9           0.004676
                -503           0.010129
              -508.1           0.008256
              -513.3          -0.004973
              -518.4          -0.004993
              -523.5           0.000890
              -528.7          -0.000674
              -533.8          -0.001448
              -538.9          -0.001421
              -544.1          -0.006865
              -549.2          -0.007799
              -554.3          -0.002261
              -559.5          -0.003154
              -564.6          -0.002728
              -569.7          -0.000131
              -574.9          -0.001633
                -580          -0.004255
              -585.1          -0.008650
              -590.3          -0.004430
              -595.4           0.005956
              -600.5           0.009761
              -605.7           0.005449
              -610.8          -0.002224
              -615.9          -0.006125
              -621.1          -0.004007
              -626.2          -0.000442
              -631.3           0.001660
              -636.5          -0.000525
              -641.6          -0.003760
              -646.7          -0.004962
              -651.9          -0.006590
                -657          -0.008855
              -662.1          -0.007942
              -667.2          -0.004939
              -672.4          -0.001578
              -677.5           0.000320
              -682.6           0.001985
              -687.8           0.003806
              -692.9           0.003311
                -698           0.000708
              -703.2          -0.001464
              -708.3          -0.003956
              -713.4          -0.002167
              -718.5           0.000706
              -723.7           0.000524
              -728.8          -0.000848
              -733.9          -0.000128
              -739.1           0.004569
              -744.2           0.005229
              -749.3           0.002581
              -754.4           0.000527
              -759.6          -0.003939
              -764.7          -0.004576
              -769.8          -0.003246
              -774.9          -0.006240
              -780.1          -0.003635
              -785.2           0.002602
              -790.3           0.004179
              -795.4           0.005129
              -800.6           0.002209
              -805.7          -0.004176
              -810.8          -0.005658
              -815.9          -0.000242
              -821.1           0.006886
              -826.2           0.010236
              -831.3           0.005757
              -836.4           0.001860
              -841.6           0.002935
              -846.7           0.002464
              -851.8          -0.005655
              -856.9          -0.008110
              -862.1          -0.007279
              -867.2          -0.007580
              -872.3          -0.000755
              -877.4           0.003467
              -882.6          -0.003912
              -887.7          -0.005772
              -892.8          -0.000512
              -897.9          -0.000648
                -903          -0.001433
              -908.2          -0.000507
              -913.3           0.002572
              -918.4           0.002729
              -923.5          -0.002998
              -928.6          -0.005877
              -933.8          -0.001211
              -938.9           0.002697
                -944           0.001526
              -949.1          -0.000608
              -954.3          -0.001268
              -959.4          -0.001556
              -964.5           0.001830
              -969.6           0.004131
              -974.7           0.001025
              -979.8           0.003821
                -985           0.008422
              -990.1           0.005654
              -995.2           0.000660
             -1000.3           0.000494
             -1005.4          -0.000450
             -1010.6          -0.004318
             -1015.7          -0.004118
             -1020.8          -0.001695
             -1025.9           0.000824
               -1031           0.007428
             -1036.1           0.009544
             -1041.3           0.007063
             -1046.4           0.002979
             -1051.5          -0.002111
             -1056.6          -0.005004
             -1061.7          -0.005433
             -1066.9          -0.004707
               -1072           0.001264
             -1077.1           0.005530
             -1082.2           0.000191
             -1087.3          -0.004437
             -1092.4           0.000618
             -1097.5           0.002478
             -1102.7           0.004258
             -1107.8           0.004588
             -1112.9           0.001853
               -1118          -0.000929
             -1123.1          -0.002485
             -1128.2          -0.003783
             -1133.3          -0.000199
             -1138.5           0.003757
             -1143.6          -0.000992
             -1148.7          -0.007059
             -1153.8          -0.005164
             -1158.9           0.004181
               -1164           0.008647
             -1169.1           0.008024
             -1174.3           0.006303
             -1179.4          -0.000602
             -1184.5          -0.004613
             -1189.6          -0.002333
             -1194.7           0.000660
             -1199.8          -0.003251
             -1204.9          -0.004718
               -1210           0.003571
             -1215.1           0.009448
             -1220.3           0.001786
             -1225.4          -0.002974
             -1230.5           0.001291
             -1235.6           0.002476
             -1240.7           0.002210
             -1245.8           0.005204
             -1250.9           0.000700
               -1256          -0.003576
             -1261.1           0.003090
             -1266.3           0.007011
             -1271.4           0.003924
             -1276.5           0.002520
             -1281.6           0.001175
             -1286.7          -0.001613
             -1291.8          -0.000117
             -1296.9           0.004620
               -1302           0.002062
             -1307.1          -0.000037
             -1312.2           0.000838
             -1317.3          -0.002322
             -1322.4          -0.001277
             -1327.6           0.000942
             -1332.7          -0.000302
             -1337.8          -0.001644
             -1342.9          -0.005838
               -1348          -0.004514
             -1353.1           0.002595
             -1358.2           0.003335
             -1363.3           0.002473
             -1368.4           0.003364
             -1373.5          -0.001891
             -1378.6          -0.005051
             -1383.7          -0.006954
             -1388.8          -0.007717
             -1393.9          -0.001604
               -1399          -0.000548
             -1404.1          -0.006777
             -1409.2          -0.006078
             -1414.4          -0.000690
             -1419.5           0.002264
             -1424.6           0.001014
             -1429.7           0.001975
             -1434.8           0.000019
             -1439.9          -0.008079
               -1445          -0.009115
             -1450.1          -0.005265
             -1455.2          -0.005908
             -1460.3          -0.005324
             -1465.4          -0.003371
             -1470.5          -0.000927
             -1475.6          -0.002622
             -1480.7          -0.006459
             -1485.8          -0.000804
             -1490.9           0.007078
               -1496           0.007415
             -1501.1           0.006347
             -1506.2           0.003001
             -1511.3           0.001393
             -1516.4           0.002729
             -1521.5           0.004728
             -1526.6           0.008065
             -1531.7           0.009206
             -1536.8           0.003551
             -1541.9           0.001444
               -1547           0.003502
             -1552.1           0.002185
             -1557.2          -0.002029
             -1562.3          -0.005725
             -1567.4          -0.006737
             -1572.5          -0.000946
             -1577.6           0.004190
             -1582.7           0.003023
             -1587.8          -0.001680
             -1592.9          -0.007572
               -1598          -0.008636
             -1603.1          -0.002169
             -1608.2           0.003278
             -1613.3           0.006901
             -1618.4           0.005079
             -1623.5          -0.000505
             -1628.6          -0.000447
             -1633.7          -0.002562
             -1638.8          -0.005472
             -1643.9          -0.003399
               -1649          -0.003118
             -1654.1          -0.004495
             -1659.2          -0.005422
             -1664.3          -0.005187
             -1669.4          -0.000756
             -1674.4           0.006771
             -1679.5           0.005141
             -1684.6          -0.004307
             -1689.7          -0.007533
             -1694.8          -0.004853
             -1699.9          -0.002361
               -1705          -0.002571
             -1710.1          -0.006360
             -1715.2          -0.005659
             -1720.3          -0.005380
             -1725.4          -0.007770
             -1730.5          -0.006803
             -1735.6          -0.005354
             -1740.7          -0.002396
             -1745.8          -0.000155
             -1750.9          -0.000383
               -1756           0.001598
               -1761           0.005652
             -1766.1           0.010585
             -1771.2           0.004691
             -1776.3           0.000721
             -1781.4           0.005766
             -1786.5           0.001501
             -1791.6          -0.003133
             -1796.7          -0.002550
             -1801.8          -0.004139
             -1806.9          -0.002094
               -1812           0.002001
             -1817.1           0.003180
             -1822.1           0.002454
             -1827.2           0.000439
             -1832.3           0.000080
             -1837.4          -0.000812
             -1842.5          -0.000925
             -1847.6           0.002305
             -1852.7          -0.000705
             -1857.8          -0.007410
             -1862.9          -0.007500
             -1867.9          -0.004430
               -1873           0.000036
             -1878.1           0.006443
             -1883.2           0.006574
             -1888.3           0.005420
             -1893.4           0.004492
             -1898.5           0.002733
             -1903.6           0.003029
             -1908.7           0.008652
             -1913.7           0.011129
             -1918.8           0.006662
             -1923.9          -0.000369
               -1929          -0.000740
             -1934.1          -0.001103
             -1939.2           0.000186
             -1944.3           0.008284
             -1949.3           0.013651
             -1954.4           0.007552
             -1959.5          -0.001154
             -1964.6          -0.005228
             -1969.7          -0.004188
             -1974.8          -0.003873
             -1979.9          -0.002659
             -1984.9          -0.003120
               -1990          -0.007204
             -1995.1          -0.014132
             -2000.2          -0.013903
