#                      Published-Value
#      Spectral-axis           Intensity
#             [km/s]               [Jy] 
              -354.5           0.124300
              -350.4           0.013400
              -346.3          -0.301100
              -342.2          -0.126200
                -338           0.014720
              -333.9           0.217100
              -329.8           0.070640
              -325.7           0.173000
              -321.6          -0.166200
              -317.5           0.070580
              -313.4          -0.031300
              -309.3          -0.038700
              -305.1          -0.142900
                -301          -0.051400
              -296.9          -0.005100
              -292.8          -0.013100
              -288.7           0.031490
              -284.6           0.098120
              -280.5           0.057030
              -276.3           0.121700
              -272.2           0.006020
              -268.1           0.037130
                -264           0.037230
              -259.9           0.069750
              -255.8          -0.051500
              -251.7           0.052390
              -247.5           0.060930
              -243.4           0.051900
              -239.3          -0.016000
              -235.2          -0.005400
              -231.1           0.050590
                -227           0.045890
              -222.8          -0.021400
              -218.7           0.025960
              -214.6           0.027380
              -210.5           0.061270
              -206.4          -0.002600
              -202.3           0.067810
              -198.1          -0.000900
                -194           0.032260
              -189.9           0.002250
              -185.8           0.049140
              -181.7           0.007590
              -177.6           0.023120
              -173.4           0.025360
              -169.3           0.042440
              -165.2           0.019100
              -161.1          -0.005200
                -157           0.001660
              -152.8          -0.013900
              -148.7           0.021720
              -144.6           0.059890
              -140.5           0.038470
              -136.4           0.050960
              -132.3           0.047960
              -128.1           0.004410
                -124          -0.010400
              -119.9           0.027120
              -115.8           0.040350
              -111.7           0.084470
              -107.5           0.058770
              -103.4           0.055970
               -99.3           0.053970
               -95.2           0.098810
               -91.1           0.072280
               -86.9           0.115200
               -82.8           0.183700
               -78.7           0.351000
               -74.6           0.521600
               -70.5           0.660600
               -66.3           1.005000
               -62.2           1.300000
               -58.1           1.128000
                 -54           0.652600
               -49.9           0.313500
               -45.7           0.139100
               -41.6           0.202800
               -37.5           0.205800
               -33.4           0.102200
               -29.3           0.026160
               -25.1          -0.179400
                 -21          -0.587500
               -16.9          -0.909000
               -12.8          -0.935000
                -8.6          -0.829700
                -4.5          -0.628100
                -0.4          -0.415500
                 3.7          -0.170900
                 7.8          -0.134400
                  12          -0.068700
                16.1          -0.008900
                20.2           0.004430
                24.3          -0.030200
                28.5          -0.009200
                32.6          -0.011000
                36.7          -0.031100
                40.8           0.026530
                44.9          -0.000500
                49.1          -0.003200
                53.2          -0.019300
                57.3           0.004460
                61.4          -0.012600
                65.6           0.006140
                69.7           0.005040
                73.8           0.013290
                77.9           0.033630
                82.1           0.007550
                86.2           0.046230
                90.3           0.010140
                94.4           0.020030
                98.6           0.039120
               102.7           0.031510
               106.8           0.008310
               110.9           0.033410
               115.1           0.038970
               119.2           0.031170
               123.3           0.011840
               127.4           0.018590
               131.6           0.002190
               135.7           0.059990
               139.8           0.011050
               143.9           0.029120
               148.1           0.009920
               152.2          -0.005100
               156.3           0.015450
               160.5           0.059040
               164.6           0.032210
               168.7           0.060000
               172.8           0.027440
                 177           0.007560
               181.1          -0.008700
