#                      Published-Value
#      Spectral-axis           Intensity
#             [km/s]                [Jy]
             392.475            0.019231
             393.267            0.023077
             394.059            0.023077
             394.851            0.026923
             395.644            0.026923
             396.436            0.026923
             397.228            0.026923
              398.02            0.026923
             398.812            0.026923
             399.604            0.030769
             400.396            0.030769
             401.188            0.034615
              401.98            0.034615
             402.772            0.038462
             403.564            0.038462
             404.356            0.038462
             405.149            0.038462
             405.941            0.042308
             406.733            0.042308
             407.525            0.046154
             408.317            0.046154
             409.109                0.05
             409.901                0.05
             410.693            0.053846
             411.485            0.053846
             412.277            0.057692
             413.069            0.057692
             413.861            0.061539
             414.654            0.065385
             415.446            0.065385
             416.238            0.069231
              417.03            0.073077
             417.822            0.073077
             418.614            0.076923
             419.406            0.080769
             420.198            0.084615
              420.99            0.088461
             421.782            0.092308
             422.574            0.096154
             423.366                 0.1
             424.158            0.103846
              424.95            0.107692
             425.743            0.111538
             426.535            0.115385
             427.327            0.119231
             428.119            0.126923
             428.911            0.130769
             429.703            0.138461
             430.495            0.138461
             431.287            0.153846
             432.079            0.146154
             432.871            0.157692
             433.663            0.165385
             434.455            0.173077
             435.248            0.176923
              436.04            0.184615
             436.832            0.192308
             437.624            0.196154
             438.416            0.203846
             439.208            0.207692
                 440            0.215385
             440.792            0.230769
             441.584            0.234615
             442.376            0.242308
             443.168            0.253846
              443.96            0.261539
             444.752            0.269231
             445.545            0.276923
             446.337            0.280769
             447.129            0.292308
             447.921            0.307692
             448.713            0.315385
             449.505            0.319231
             450.297            0.334615
             451.089            0.342308
             451.881            0.365385
             452.673            0.373077
             453.465            0.392308
             454.257                 0.4
              455.05            0.419231
             455.842            0.426923
             456.634            0.453846
             457.426            0.469231
             458.218            0.476923
              459.01            0.488461
             459.802            0.515385
             460.594            0.526923
             461.386            0.542308
             462.178            0.557692
              462.97            0.569231
             463.762            0.584615
             464.554            0.615385
             465.346            0.626923
             466.139            0.642308
             466.931                0.65
             467.723            0.665385
             468.515            0.688461
             469.307                 0.7
             470.099            0.707692
             470.891            0.726923
             471.683            0.730769
             472.475                0.75
             473.267            0.776923
             474.059            0.788462
             474.851            0.792308
             475.644            0.811539
             476.436            0.834615
             477.228            0.857692
              478.02            0.865385
             478.812            0.876923
             479.604            0.896154
             480.396            0.915385
             481.188            0.926923
              481.98            0.946154
             482.772            0.957692
             483.564            0.976923
             484.356            0.988462
             485.149            1.011539
             485.941            1.023077
             486.733            1.042308
             487.525            1.057692
             488.317            1.076923
             489.109            1.088462
             489.901            1.107692
             490.693            1.123077
             491.485            1.142308
             492.277            1.153846
             493.069            1.169231
             493.861            1.180769
             494.654            1.203846
             495.446            1.211538
             496.238            1.230769
              497.03            1.238461
             497.822            1.257692
             498.614            1.273077
             499.406            1.292308
             500.198            1.307692
              500.99            1.330769
             501.782            1.338462
             502.574            1.357692
             503.366            1.376923
             504.158            1.396154
              504.95            1.403846
             505.743            1.430769
             506.535            1.442308
             507.327            1.457692
             508.119            1.469231
             508.911            1.484615
             509.703                 1.5
             510.495            1.519231
             511.287            1.526923
             512.079                1.55
             512.871            1.557692
             513.663            1.576923
             514.455            1.592308
             515.247            1.603846
              516.04            1.615385
             516.832            1.638462
             517.624            1.646154
             518.416            1.669231
             519.208            1.676923
                 520            1.696154
             520.792                 1.7
             521.584            1.715385
             522.376            1.723077
             523.168            1.742308
              523.96            1.746154
             524.753            1.765385
             525.545            1.769231
             526.337            1.784615
             527.129            1.792308
             527.921            1.811538
             528.713            1.815385
             529.505            1.830769
             530.297            1.834615
             531.089            1.846154
             531.881                1.85
             532.673            1.865385
             533.465            1.869231
             534.257            1.873077
             535.049            1.880769
             535.842            1.884615
             536.634            1.884615
             537.426            1.892308
             538.218            1.896154
              539.01                 1.9
             539.802                 1.9
             540.594            1.903846
             541.386            1.903846
             542.178            1.907692
              542.97            1.907692
             543.762            1.907692
             544.554            1.907692
             545.347            1.911538
             546.139            1.911538
             546.931            1.911538
             547.723            1.911538
             548.515            1.911538
             549.307            1.911538
             550.099            1.907692
             550.891            1.907692
             551.683            1.907692
             552.475            1.907692
             553.267            1.903846
             554.059            1.903846
             554.851            1.903846
             555.644                 1.9
             556.436            1.896154
             557.228            1.896154
              558.02            1.892308
             558.812            1.888462
             559.604            1.884615
             560.396            1.880769
             561.188            1.873077
              561.98            1.869231
             562.772            1.861538
             563.564            1.857692
             564.356            1.846154
             565.149            1.842308
             565.941            1.830769
             566.733            1.823077
             567.525            1.815385
             568.317            1.807692
             569.109            1.796154
             569.901            1.784615
             570.693            1.773077
             571.485            1.761539
             572.277                1.75
             573.069            1.746154
             573.861            1.726923
             574.653            1.723077
             575.446            1.707692
             576.238                 1.7
              577.03            1.684615
             577.822            1.676923
             578.614            1.661538
             579.406                1.65
             580.198            1.634615
              580.99            1.626923
             581.782            1.611538
             582.574                 1.6
             583.366            1.584615
             584.158            1.573077
             584.951            1.557692
             585.743            1.546154
             586.535            1.530769
             587.327            1.519231
             588.119            1.503846
             588.911            1.496154
             589.703            1.480769
             590.495            1.473077
             591.287            1.446154
             592.079            1.434615
             592.871            1.415385
             593.663            1.403846
             594.455            1.388462
             595.247            1.376923
              596.04            1.369231
             596.832            1.353846
             597.624            1.342308
             598.416            1.334615
             599.208            1.323077
                 600            1.315385
             600.792            1.307692
             601.584            1.296154
             602.376            1.276923
             603.168            1.265385
              603.96            1.257692
             604.753                1.25
             605.545            1.238461
             606.337            1.230769
             607.129            1.223077
             607.921            1.219231
             608.713            1.207692
             609.505            1.196154
             610.297            1.184615
             611.089            1.176923
             611.881            1.169231
             612.673            1.161538
             613.465                1.15
             614.257            1.142308
             615.049            1.134615
             615.842            1.126923
             616.634            1.119231
             617.426            1.111538
             618.218            1.107692
              619.01                 1.1
             619.802            1.092308
             620.594            1.084615
             621.386            1.073077
             622.178            1.069231
              622.97            1.057692
             623.762            1.053846
             624.554            1.046154
             625.347            1.042308
             626.139            1.038462
             626.931            1.030769
             627.723            1.023077
             628.515            1.019231
             629.307            1.019231
             630.099            1.019231
             630.891            1.019231
             631.683            1.023077
             632.475            1.026923
             633.267            1.034615
             634.059            1.042308
             634.851                1.05
             635.644            1.057692
             636.436            1.065385
             637.228            1.073077
              638.02            1.076923
             638.812            1.080769
             639.604            1.088462
             640.396            1.092308
             641.188            1.096154
              641.98                 1.1
             642.772            1.103846
             643.564            1.103846
             644.356            1.103846
             645.149            1.103846
             645.941                 1.1
             646.733            1.096154
             647.525            1.088462
             648.317            1.084615
             649.109            1.076923
             649.901            1.065385
             650.693            1.057692
             651.485            1.046154
             652.277            1.038462
             653.069            1.023077
             653.861            1.015385
             654.653                   1
             655.446            0.992308
             656.238            0.976923
              657.03            0.965385
             657.822            0.953846
             658.614            0.942308
             659.406            0.926923
             660.198            0.919231
              660.99            0.903846
             661.782            0.896154
             662.574            0.884615
             663.366            0.873077
             664.158            0.857692
             664.951            0.842308
             665.743            0.830769
             666.535            0.819231
             667.327                 0.8
             668.119            0.792308
             668.911            0.776923
             669.703            0.773077
             670.495                0.75
             671.287            0.742308
             672.079            0.730769
             672.871            0.719231
             673.663            0.707692
             674.455            0.703846
             675.247            0.684615
              676.04            0.676923
             676.832            0.657692
             677.624                0.65
             678.416            0.638462
             679.208            0.634615
                 680            0.619231
             680.792            0.603846
             681.584            0.592308
             682.376            0.580769
             683.168            0.561539
              683.96            0.553846
             684.753            0.538462
             685.545            0.534615
             686.337            0.519231
             687.129            0.507692
             687.921            0.496154
             688.713            0.480769
             689.505            0.469231
             690.297            0.461539
             691.089                0.45
             691.881            0.438462
             692.673            0.415385
             693.465            0.403846
             694.257            0.392308
             695.049            0.380769
             695.842            0.373077
             696.634            0.361538
             697.426            0.346154
             698.218            0.330769
              699.01            0.315385
             699.802            0.307692
             700.594                 0.3
             701.386            0.292308
             702.178            0.269231
              702.97            0.265385
             703.762                0.25
             704.554            0.242308
             705.347            0.234615
             706.139            0.230769
             706.931            0.223077
             707.723            0.215385
             708.515                 0.2
             709.307            0.184615
             710.099            0.176923
             710.891            0.169231
             711.683            0.161539
             712.475                0.15
             713.267            0.146154
             714.059            0.134615
             714.851            0.119231
             715.644            0.119231
             716.436            0.115385
             717.228            0.111538
              718.02            0.103846
             718.812                 0.1
             719.604            0.096154
             720.396            0.092308
             721.188            0.088461
              721.98            0.080769
             722.772            0.076923
             723.564            0.073077
             724.356            0.069231
             725.149            0.065385
             725.941            0.061539
             726.733            0.061539
             727.525            0.057692
             728.317            0.053846
             729.109            0.053846
             729.901                0.05
             730.693            0.046154
             731.485            0.046154
             732.277            0.042308
             733.069            0.042308
             733.861            0.038462
             734.653            0.038462
             735.446            0.034615
             736.238            0.034615
              737.03            0.030769
             737.822            0.030769
             738.614            0.026923
             739.406            0.026923
             740.198            0.026923
              740.99            0.023077
             741.782            0.019231
             742.574            0.019231
             743.366            0.015385
             744.158            0.015385
             744.951                   0
             745.743            0.011539
             746.535            0.011539
             747.327            0.011539
             748.119            0.011539
             748.911            0.007692
             749.703            0.007692
             750.495            0.007692
             751.287            0.007692
             752.079            0.007692
             752.871            0.007692
             753.663            0.007692
             754.455            0.007692
             755.247            0.007692
              756.04            0.007692
             756.832            0.007692
             757.624            0.007692
             758.416            0.007692
             759.208            0.007692
                 760            0.007692
             760.792            0.007692
             761.584            0.007692
             762.376            0.007692
             763.168            0.007692
              763.96            0.007692
             764.753            0.007692
             765.545            0.007692
             766.337            0.007692
