#                      Published-Value
#      Spectral-axis           Intensity
#             [km/s]                [Jy]
             129.455             -0.0079
             130.996              -0.008
             132.537              -0.008
             134.078              -0.008
             135.619              -0.008
              137.16              -0.008
             138.701              -0.008
             140.242              -0.008
             141.784              -0.008
             143.325             -0.0081
             144.866             -0.0081
             146.407             -0.0081
             147.948             -0.0081
             149.489             -0.0081
              151.03             -0.0081
             152.571             -0.0081
             154.112             -0.0082
             155.653             -0.0082
             157.194             -0.0082
             158.735             -0.0082
             160.277             -0.0082
             161.818             -0.0082
             163.359             -0.0082
               164.9             -0.0082
             166.441             -0.0083
             167.982             -0.0083
             169.523             -0.0083
             171.064             -0.0083
             172.605             -0.0083
             174.149             -0.0006
              175.69             -0.0006
             177.229             -0.0084
              178.77             -0.0084
             180.313             -0.0007
             181.854             -0.0007
             183.393             -0.0084
             184.934             -0.0084
             186.475             -0.0084
             188.016             -0.0084
             189.557             -0.0085
             191.098             -0.0085
             192.639             -0.0085
              194.18             -0.0085
             195.722             -0.0085
             197.263             -0.0085
             198.804             -0.0085
             200.345             -0.0085
             201.886             -0.0086
             203.427             -0.0086
             204.968             -0.0086
             206.512             -0.0009
              208.05             -0.0086
             209.594             -0.0009
             211.132             -0.0086
             212.674             -0.0087
             214.215             -0.0087
             215.756             -0.0087
             217.297             -0.0087
             218.838             -0.0087
             220.379             -0.0087
              221.92             -0.0087
             223.461             -0.0087
             225.002             -0.0088
             226.543             -0.0088
             228.084             -0.0088
             229.625             -0.0088
             231.167             -0.0088
              232.71             -0.0011
             234.249             -0.0088
              235.79             -0.0089
             237.331             -0.0089
             238.872             -0.0089
             240.413             -0.0089
             241.954             -0.0089
             243.495             -0.0089
             245.036             -0.0089
             246.577             -0.0089
             248.119              -0.009
              249.66              -0.009
             251.201              -0.009
             252.742              -0.009
             254.283              -0.009
             255.824              -0.009
             257.365              -0.009
             258.906              -0.009
             260.447             -0.0091
             261.988             -0.0091
             263.529             -0.0091
              265.07             -0.0091
             266.612             -0.0091
             268.153             -0.0091
             269.694             -0.0091
             271.235             -0.0092
             272.776             -0.0092
             274.317             -0.0092
             275.858             -0.0092
             277.399             -0.0092
              278.94             -0.0092
             280.481             -0.0092
             282.022             -0.0092
             283.564             -0.0093
             285.105             -0.0093
             286.646             -0.0093
             288.187             -0.0093
             289.728             -0.0093
             291.269             -0.0093
              292.81             -0.0093
             294.351             -0.0094
             295.892             -0.0094
             297.433             -0.0094
             298.974             -0.0094
             300.515             -0.0094
             302.057             -0.0094
             303.598             -0.0094
             305.139             -0.0094
              306.68             -0.0095
             308.221             -0.0095
             309.762             -0.0095
             311.303             -0.0095
             312.844             -0.0095
             314.388             -0.0018
             315.926             -0.0095
             317.467             -0.0095
             319.009             -0.0096
              320.55             -0.0096
             322.091             -0.0096
             323.632             -0.0096
             325.173             -0.0096
             326.714             -0.0096
             328.255             -0.0096
             329.796             -0.0097
             331.337             -0.0097
             332.878             -0.0097
             334.419             -0.0097
             335.963              -0.002
             337.502             -0.0097
             339.043             -0.0097
             340.586             -0.0021
             342.127             -0.0021
             343.669             -0.0021
             345.207             -0.0098
             346.748             -0.0098
             348.292             -0.0021
             349.833             -0.0021
             351.371             -0.0098
             352.915             -0.0022
             354.454             -0.0099
             355.995             -0.0099
             357.536             -0.0099
             359.077             -0.0099
             360.618             -0.0099
             362.159             -0.0099
               363.7             -0.0099
             365.241               -0.01
             366.782               -0.01
             368.323               -0.01
             369.864               -0.01
             371.405               -0.01
             372.947               -0.01
             374.488               -0.01
             376.029             -0.0101
              377.57             -0.0101
             379.111             -0.0101
             380.652             -0.0101
             382.193             -0.0101
             383.734             -0.0101
             385.278             -0.0024
             386.819             -0.0024
              388.36             -0.0025
             389.901             -0.0025
             391.442             -0.0025
             392.983             -0.0025
             394.522             -0.0102
             396.063             -0.0102
