#                      Published-Value
#      Spectral-axis           Intensity
#             [km/s]                [Jy]
             959.327        -0.000694358
             972.604           0.0111152
             985.881          0.00209546
              999.16         -0.00948101
             1012.44          0.00856831
             1025.72           0.0122341
                1039         -0.00434355
             1052.29           0.0118804
             1065.57           0.0121376
             1078.86           0.0188296
             1092.14          0.00427596
             1105.43          -0.0218425
             1118.72         -0.00320715
             1132.01          -0.0347496
              1145.3          -0.0060352
              1158.6          -0.0167319
             1171.89         7.38432e-05
             1185.19          0.00288753
             1198.48           -0.017558
             1211.78         -0.00285659
             1225.08         -0.00596799
             1238.38          -0.0137379
             1251.68         -0.00306139
             1264.98          -0.0039926
             1278.29         -0.00503537
             1291.59          -0.0116727
              1304.9          0.00667989
              1318.2         -0.00788876
             1331.51         -0.00746514
             1344.82         -0.00310826
             1358.13         -0.00607723
             1371.44         -0.00620177
             1384.76         -0.00524206
             1398.07           0.0175494
             1411.39           0.0362111
              1424.7           0.0755388
             1438.02            0.113037
             1451.34            0.283156
             1464.66             0.49947
             1477.98            0.448532
              1491.3            0.370372
             1504.63            0.360798
             1517.95            0.348462
             1531.28            0.367356
              1544.6            0.371003
             1557.93            0.378748
             1571.26             0.37915
             1584.59            0.363982
             1597.92            0.345699
             1611.26            0.312512
             1624.59            0.314185
             1637.92            0.325563
             1651.26            0.281651
              1664.6            0.269936
             1677.94            0.278223
             1691.28            0.274199
             1704.62            0.291847
             1717.96            0.283553
              1731.3            0.299671
             1744.65            0.342675
                1758            0.396766
             1771.34            0.494481
             1784.69            0.602973
             1798.04            0.580063
             1811.39            0.448251
             1824.74            0.277953
              1838.1            0.112758
             1851.45           0.0203768
             1864.81         -0.00232036
             1878.16         -0.00067657
             1891.52          0.00179657
             1904.88          0.00871827
             1918.24          0.00764548
              1931.6          -0.0127831
             1944.96         -0.00959921
             1958.33          0.00238661
             1971.69          0.00227914
             1985.06          0.00250656
             1998.42          -0.0140634
             2011.79           0.0138662
             2025.16          0.00897986
             2038.53        -0.000552371
              2051.9           0.0227563
             2065.28           0.0129533
             2078.65         0.000130512
             2092.03         -0.00703694
              2105.4          0.00129847
             2118.78         -0.00794623
             2132.16          0.00119705
             2145.54           0.0182262
             2158.92         -0.00156619
              2172.3           0.0172637
             2185.69        -1.67447e-05
             2199.07           -0.014817
             2212.46          0.00324888
             2225.85           0.0132547
             2239.24          0.00368699
             2252.63         0.000594758
             2266.02          -0.0247609
             2279.41          -0.0162043
              2292.8          -0.0113351
