#                      Published-Value
#      Spectral-axis           Intensity
#             [km/s]                [Jy]
             276.458              0.0409
              277.96              0.0405
             279.463              0.0401
             280.965              0.0397
             282.468              0.0393
             283.965             -0.0824
             285.473              0.0384
             286.975               0.038
             288.473             -0.0836
             289.975              -0.084
             291.478             -0.0844
              292.98             -0.0848
             294.483             -0.0852
             295.985             -0.0856
             297.493              0.0352
              298.99             -0.0864
             300.492             -0.0868
             301.995             -0.0872
             303.497             -0.0876
             305.005              0.0332
             306.502             -0.0884
              308.01              0.0324
             309.507             -0.0892
              311.01             -0.0896
             312.512             -0.0901
              314.02              0.0308
             315.517             -0.0909
             317.025              0.0299
             318.522             -0.0917
             320.025             -0.0921
             321.527             -0.0925
             323.035              0.0283
             324.537              0.0279
              326.04              0.0275
             327.542              0.0271
             329.045              0.0267
             330.547              0.0263
              332.05              0.0259
             333.552              0.0255
             335.055              0.0251
             336.557              0.0247
              338.06              0.0243
             339.562              0.0239
             341.065              0.0235
             342.567              0.0231
              344.07              0.0227
             345.572              0.0223
             347.075              0.0219
             348.577              0.0214
              350.08               0.021
             351.582              0.0206
             353.085              0.0202
             354.587              0.0198
              356.09              0.0194
             357.592               0.019
             359.095              0.0186
             360.597              0.0182
               362.1              0.0178
             363.602              0.0174
             365.105               0.017
             366.607              0.0166
              368.11              0.0162
             369.612              0.0158
             371.115              0.0154
             372.617               0.015
              374.12              0.0146
             375.622              0.0142
             377.125              0.0138
             378.627              0.0134
              380.13              0.0129
             381.632              0.0125
             383.135              0.0121
             384.637              0.0117
              386.14              0.0113
             387.642              0.0109
             389.145              0.0105
             390.647              0.0101
              392.15              0.0097
             393.652              0.0093
             395.155              0.0089
             396.657              0.0085
             398.159              0.0081
             399.662              0.0077
             401.164              0.0073
             402.667              0.0069
             404.169              0.0065
             405.672              0.0061
             407.174              0.0057
             408.677              0.0053
             410.179              0.0049
             411.682              0.0044
             413.184               0.004
             414.687              0.0036
             416.189              0.0032
             417.692              0.0028
             419.194              0.0024
             420.697               0.002
             422.199              0.0016
             423.702              0.0012
             425.204              0.0008
             426.707              0.0004
             428.209                  -0
             429.712             -0.0004
             431.214             -0.0008
             432.717             -0.0012
             434.219             -0.0016
             435.722              -0.002
             437.224             -0.0024
             438.727             -0.0028
             440.229             -0.0032
             441.732             -0.0036
             443.234             -0.0041
             444.737             -0.0045
             446.239             -0.0049
             447.742             -0.0053
             449.244             -0.0057
             450.747             -0.0061
             452.249             -0.0065
             453.752             -0.0069
             455.254             -0.0073
             456.757             -0.0077
             458.259             -0.0081
             459.762             -0.0085
             461.264             -0.0089
             462.767             -0.0093
             464.269             -0.0097
             465.772             -0.0101
             467.274             -0.0105
             468.777             -0.0109
             470.279             -0.0113
             471.782             -0.0117
             473.284             -0.0121
             474.787             -0.0126
             476.289              -0.013
             477.792             -0.0134
             479.294             -0.0138
             480.797             -0.0142
             482.299             -0.0146
             483.802              -0.015
             485.304             -0.0154
             486.807             -0.0158
             488.309             -0.0162
             489.812             -0.0166
             491.314              -0.017
