#                      Published-Value
#      Spectral-axis           Intensity
#             [km/s]                [Jy]
             257.348          -0.0200338
             270.563         -0.00727492
             283.778          -0.0117239
             296.995          0.00504723
             310.213          0.00303531
             323.432           0.0200214
             336.653           0.0209122
             349.874          0.00130871
             363.097          0.00678063
             376.321         -0.00279958
             389.546         0.000490882
             402.772          0.00159531
                 416         -0.00595287
             429.228         -0.00961843
             442.458         -0.00861539
             455.689           0.0125846
             468.921            0.006145
             482.154          0.00705358
             495.388          -0.0162492
             508.624           0.0130397
             521.861           0.0238905
             535.098          0.00116375
             548.338           0.0312719
             561.578             0.13073
             574.819            0.294542
             588.062            0.597972
             601.305            0.792894
              614.55            0.716055
             627.796            0.615592
             641.043             0.57452
             654.292             0.60449
             667.541            0.587167
             680.792            0.509372
             694.044            0.473688
             707.297            0.451421
             720.551            0.461556
             733.807             0.47689
             747.063            0.475028
             760.321            0.474384
              773.58            0.439286
              786.84            0.463106
             800.101            0.463519
             813.364            0.467827
             826.627            0.506588
             839.892            0.500703
             853.158            0.488346
             866.425            0.479735
             879.693            0.473451
             892.963            0.463452
             906.233            0.503633
             919.505             0.52585
             932.778            0.556142
             946.052            0.643504
             959.327             0.63803
             972.604            0.760886
             985.881            0.884224
              999.16            0.677794
             1012.44            0.561001
             1025.72            0.377484
                1039           0.0836786
             1052.29        -0.000385998
             1065.57          0.00990011
             1078.86         -0.00573728
             1092.14          0.00713023
             1105.43         -0.00413856
             1118.72          0.00775996
             1132.01          0.00340337
              1145.3          -0.0150686
              1158.6           0.0020209
             1171.89           0.0135347
             1185.19         -0.00434912
             1198.48          0.00997967
             1211.78          -0.0126318
             1225.08          0.00249416
             1238.38          0.00304579
             1251.68          -0.0166718
             1264.98          -0.0100733
             1278.29          0.00424746
             1291.59           0.0133147
              1304.9         -0.00435385
              1318.2          -0.0133698
             1331.51          0.00206427
             1344.82          -0.0022118
             1358.13          -0.0105176
             1371.44           0.0177074
             1384.76           0.0236833
             1398.07           0.0111072
