#                      Published-Value
#      Spectral-axis           Intensity
#             [km/s]               [Jy] 
                -851           0.325400
              -846.9          -0.087300
              -842.8           0.173300
              -838.7          -0.179700
              -834.6           0.031900
              -830.5          -0.111400
              -826.4           0.086400
              -822.3          -0.077400
              -818.2           0.279200
              -814.1          -0.163800
                -810          -0.031700
              -805.9          -0.054300
              -801.8           0.009000
              -797.7          -0.062000
              -793.6           0.100800
              -789.5           0.021600
              -785.4          -0.009900
              -781.3          -0.049200
              -777.2           0.042900
              -773.1           0.026800
                -769           0.027900
              -764.9           0.016100
              -760.8          -0.006700
              -756.7          -0.044600
              -752.6           0.067600
              -748.5           0.021700
              -744.4          -0.009400
              -740.3          -0.018900
              -736.2          -0.015300
              -732.1          -0.009900
                -728           0.028300
              -723.9           0.000200
              -719.8          -0.003800
              -715.7          -0.030200
              -711.6           0.047000
              -707.5           0.008300
              -703.4           0.013300
              -699.3           0.017100
              -695.2           0.039500
              -691.1           0.027000
                -687           0.052200
              -682.8           0.019600
              -678.7           0.030500
              -674.6           0.024600
              -670.5           0.006000
              -666.4           0.031600
              -662.3           0.055100
              -658.2           0.045100
              -654.1           0.001600
                -650           0.014600
              -645.9           0.010900
              -641.8           0.025400
              -637.7           0.053100
              -633.6           0.030400
              -629.5           0.048900
              -625.4          -0.009300
              -621.3          -0.010800
              -617.2          -0.007300
              -613.1           0.054200
                -609          -0.001700
              -604.9           0.006100
              -600.8           0.006700
              -596.7           0.029100
              -592.5           0.071200
              -588.4           0.025900
              -584.3          -0.016200
              -580.2           0.024000
              -576.1           0.002500
                -572           0.064600
              -567.9           0.013800
              -563.8           0.018500
              -559.7           0.015500
              -555.6           0.041300
              -551.5           0.014100
              -547.4           0.043700
              -543.3           0.018300
              -539.2           0.054700
                -535           0.029900
              -530.9           0.012400
              -526.8           0.052800
              -522.7           0.025300
              -518.6           0.013400
              -514.5           0.025900
              -510.4           0.035900
              -506.3           0.021100
              -502.2           0.036900
              -498.1           0.015200
                -494          -0.015400
              -489.9           0.008000
              -485.8           0.030900
              -481.6           0.021100
              -477.5           0.015400
              -473.4           0.014000
              -469.3           0.030100
              -465.2           0.005700
              -461.1           0.017000
                -457          -0.004900
              -452.9           0.031000
              -448.8          -0.011600
              -444.7           0.032000
              -440.5           0.022600
              -436.4           0.007800
              -432.3           0.032700
              -428.2           0.084900
              -424.1           0.046000
                -420           0.037200
              -415.9           0.026300
              -411.8          -0.011900
              -407.7           0.025000
              -403.5           0.047600
              -399.4           0.026200
              -395.3           0.004300
              -391.2           0.044700
              -387.1           0.030900
                -383           0.035300
              -378.9           0.014400
              -374.8           0.030200
              -370.7           0.044000
              -366.5           0.064600
              -362.4           0.007300
              -358.3           0.080200
              -354.2           0.071000
              -350.1           0.089900
                -346           0.039600
              -341.9           0.028500
              -337.8           0.009200
              -333.6           0.026400
              -329.5           0.007500
              -325.4           0.005500
              -321.3           0.028100
              -317.2           0.025900
              -313.1           0.052800
                -309           0.045200
              -304.8           0.018000
              -300.7           0.013100
              -296.6           0.015300
              -292.5           0.072800
              -288.4           0.029500
              -284.3           0.022200
              -280.2           0.039500
                -276           0.064200
              -271.9           0.021800
              -267.8           0.044800
              -263.7           0.027300
              -259.6           0.042600
              -255.5           0.019600
              -251.4           0.002800
              -247.2           0.007200
              -243.1           0.014700
                -239           0.010600
              -234.9           0.011900
              -230.8           0.052500
              -226.7           0.021800
              -222.5           0.035900
              -218.4           0.014900
              -214.3           0.045700
              -210.2           0.087700
              -206.1           0.044800
                -202           0.056600
              -197.8           0.019500
              -193.7           0.029800
              -189.6           0.028500
              -185.5           0.050900
              -181.4          -0.006000
              -177.3           0.021000
              -173.1          -0.003200
                -169           0.000200
              -164.9           0.004800
              -160.8           0.039500
              -156.7           0.001000
              -152.6           0.040200
              -148.4           0.024300
              -144.3           0.008200
              -140.2           0.035900
              -136.1           0.049500
                -132           0.014900
              -127.8           0.039400
              -123.7           0.030200
              -119.6           0.017000
              -115.5           0.011000
              -111.4           0.022400
              -107.3           0.020900
              -103.1           0.044200
                 -99           0.050700
               -94.9           0.067900
               -90.8           0.035700
               -86.7           0.079100
               -82.5           0.116400
               -78.4           0.139000
               -74.3           0.151700
               -70.2           0.135600
               -66.1          -0.139300
               -61.9          -0.642700
               -57.8          -0.913000
               -53.7          -0.496300
               -49.6           0.274600
               -45.4           1.190000
               -41.3           2.388000
               -37.2           3.826000
               -33.1           4.110000
                 -29           1.532000
               -24.8          -0.812000
               -20.7          -1.092000
               -16.6          -0.327700
               -12.5          -0.356500
                -8.4          -0.311300
                -4.2          -0.503000
                -0.1          -0.697300
                   4          -0.585700
                 8.1          -0.367900
                12.3          -0.191700
                16.4          -0.079000
                20.5           0.009900
                24.6           0.026800
                28.7           0.081400
                32.9           0.055300
                  37          -0.018200
                41.1           0.039300
                45.2           0.019600
                49.4           0.019500
                53.5           0.009900
                57.6           0.056700
                61.7           0.012400
                65.9           0.046300
                  70           0.008900
                74.1           0.005400
                78.2          -0.009500
                82.4           0.032800
                86.5           0.055700
                90.6           0.067400
                94.7           0.018200
                98.9           0.004300
                 103           0.005900
               107.1           0.044600
               111.2           0.003300
               115.4           0.056100
               119.5           0.049400
               123.6           0.105000
               127.7           0.083200
               131.9           0.166200
                 136           0.392100
               140.1           0.674700
               144.2           1.033000
               148.4           1.244000
               152.5           1.427000
               156.6           1.579000
               160.7           1.680000
               164.9           1.813000
                 169           1.933000
               173.1           1.954000
               177.3           1.907000
               181.4           1.827000
               185.5           1.779000
               189.6           1.651000
               193.8           1.643000
               197.9           1.645000
                 202           1.553000
               206.1           1.525000
               210.3           1.470000
               214.4           1.398000
               218.5           1.312000
               222.7           1.315000
               226.8           1.295000
               230.9           1.306000
                 235           1.289000
               239.2           1.274000
               243.3           1.248000
               247.4           1.229000
               251.6           1.240000
               255.7           1.287000
               259.8           1.270000
               263.9           1.321000
               268.1           1.325000
               272.2           1.330000
               276.3           1.336000
               280.5           1.356000
               284.6           1.397000
               288.7           1.484000
               292.9           1.526000
                 297           1.564000
               301.1           1.565000
               305.3           1.601000
               309.4           1.695000
               313.5           1.817000
               317.6           1.982000
               321.8           2.122000
               325.9           2.174000
                 330           2.062000
               334.2           1.854000
               338.3           1.597000
               342.4           1.210000
               346.6           0.901800
               350.7           0.523700
               354.8           0.304800
                 359           0.117600
               363.1           0.074800
               367.2           0.052600
               371.4           0.069700
               375.5           0.055000
               379.6           0.024300
               383.8           0.040400
               387.9           0.005800
                 392           0.014200
               396.2          -0.004000
               400.3           0.067600
               404.4           0.049900
               408.6           0.038300
               412.7           0.001700
               416.8           0.045500
                 421           0.047400
               425.1           0.049900
               429.2           0.056500
               433.4           0.050100
               437.5           0.031300
               441.6           0.052900
               445.8           0.035200
               449.9           0.026600
                 454           0.005900
               458.2           0.035300
               462.3           0.050400
               466.4           0.056300
               470.6           0.052500
               474.7           0.028300
               478.8           0.038000
                 483           0.029900
               487.1           0.024800
               491.2           0.001600
               495.4           0.042200
               499.5           0.034400
               503.7           0.039700
               507.8           0.023300
               511.9           0.012800
               516.1           0.030100
               520.2           0.010000
               524.3          -0.006400
               528.5           0.009300
               532.6           0.026700
               536.7           0.049000
               540.9           0.043700
                 545           0.020800
               549.2           0.021400
               553.3           0.036000
               557.4           0.049700
               561.6           0.026500
               565.7           0.043900
               569.8           0.032300
                 574           0.050300
               578.1           0.007900
               582.3           0.044100
               586.4           0.048800
               590.5           0.045200
               594.7           0.038100
               598.8           0.012400
                 603           0.026000
               607.1          -0.004100
               611.2           0.044100
               615.4           0.032100
               619.5           0.043200
               623.7           0.024000
               627.8           0.029700
               631.9           0.029700
               636.1           0.022800
               640.2           0.010100
               644.3           0.048200
               648.5           0.028900
               652.6           0.031200
               656.8           0.038600
               660.9           0.014400
               665.1           0.055800
               669.2           0.039600
               673.3           0.056800
               677.5           0.027800
               681.6           0.043600
               685.8           0.052700
               689.9           0.020700
                 694          -0.035200
               698.2           0.033000
               702.3          -0.010100
               706.5           0.051900
               710.6           0.013400
               714.7           0.013700
