#                      Published-Value
#      Spectral-axis           Intensity
#             [km/s]               [Jy] 
              3293.5           0.008590
              3288.3           0.006043
                3283           0.004840
              3277.7           0.003705
              3272.5           0.001779
              3267.2           0.001546
              3261.9           0.003602
              3256.7           0.006801
              3251.4           0.005870
              3246.1           0.004086
              3240.9           0.003851
              3235.6           0.003982
              3230.3           0.003463
              3225.1           0.003644
              3219.8           0.005733
              3214.6           0.006897
              3209.3           0.003598
                3204           0.000029
              3198.8           0.001579
              3193.5           0.001533
              3188.2          -0.001435
                3183          -0.000993
              3177.7           0.001415
              3172.4           0.001947
              3167.2          -0.000647
              3161.9          -0.002376
              3156.7          -0.001188
              3151.4           0.000974
              3146.1           0.002713
              3140.9           0.005964
              3135.6           0.007851
              3130.4           0.006427
              3125.1           0.003979
              3119.8           0.002401
              3114.6          -0.000171
              3109.3          -0.001637
                3104          -0.001104
              3098.8           0.000241
              3093.5          -0.000475
              3088.3          -0.000785
                3083           0.001192
              3077.8           0.000741
              3072.5          -0.000674
              3067.2          -0.000069
                3062          -0.000700
              3056.7          -0.001441
              3051.5          -0.002781
              3046.2          -0.002372
              3040.9           0.000532
              3035.7           0.001802
              3030.4           0.000555
              3025.2           0.000861
              3019.9           0.001328
              3014.7           0.000481
              3009.4           0.000017
              3004.1          -0.000085
              2998.9          -0.001515
              2993.6          -0.002181
              2988.4          -0.000975
              2983.1           0.000583
              2977.9           0.001025
              2972.6           0.002261
              2967.3           0.001737
              2962.1          -0.000128
              2956.8          -0.000657
              2951.6           0.000227
              2946.3           0.000787
              2941.1           0.001143
              2935.8          -0.000637
              2930.6          -0.001434
              2925.3           0.000313
              2920.1           0.002832
              2914.8           0.005319
              2909.5           0.004765
              2904.3           0.002005
                2899           0.001391
              2893.8           0.003036
              2888.5           0.004756
              2883.3           0.002006
                2878          -0.001283
              2872.8          -0.002016
              2867.5          -0.000961
              2862.3           0.000904
                2857           0.001088
              2851.8           0.000212
              2846.5           0.002018
              2841.3           0.002178
                2836           0.002843
              2830.8           0.003527
              2825.5          -0.000306
              2820.3          -0.002949
                2815          -0.001765
              2809.8          -0.001246
