#                      Published-Value
#      Spectral-axis           Intensity
#             [km/s]                [Jy]
             330.072              4.3769
             331.715              3.7714
             333.332              3.2871
             334.898              3.0452
             336.502              2.6215
             338.081               2.319
             339.647              2.0771
             341.226              1.7746
             342.792              1.5327
             344.345              1.3514
             345.886              1.2307
             347.426                1.11
             348.967              0.9893
             350.495              0.9292
             352.035              0.8085
             353.563              0.7484
             355.091              0.6884
             356.619              0.6283
             358.146              0.5682
             359.674              0.5081
             361.202               0.448
             362.717              0.4485
             364.245              0.3884
             365.773              0.3283
             367.288              0.3288
             368.803              0.3293
             370.318              0.3298
             371.833              0.3304
             373.348              0.3309
             374.876              0.2708
             376.391              0.2713
             377.906              0.2718
             379.421              0.2723
             380.936              0.2728
             382.451              0.2733
             383.966              0.2738
             385.481              0.2743
             386.996              0.2749
             388.511              0.2754
             390.026              0.2759
             391.554              0.2158
             393.069              0.2163
             394.584              0.2168
             396.099              0.2173
             397.627              0.1572
             399.142              0.1577
             400.657              0.1582
             402.172              0.1588
             403.687              0.1593
             405.202              0.1598
             406.717              0.1603
             408.232              0.1608
             409.747              0.1613
             411.262              0.1618
             412.777              0.1623
             414.292              0.1628
              415.82              0.1027
             417.348              0.0426
             418.863              0.0432
             420.365              0.1043
             421.893              0.0442
             423.408              0.0447
             424.923              0.0452
             426.438              0.0457
             427.953              0.0462
             429.468              0.0467
             430.983              0.0472
             432.498              0.0477
             434.013              0.0483
             435.528              0.0488
             437.044              0.0493
             438.559              0.0498
             440.074              0.0503
             441.589              0.0508
             443.104              0.0513
             444.619              0.0518
             446.134              0.0523
             447.649              0.0529
             449.164              0.0534
             450.692             -0.0067
             452.207             -0.0062
             453.722             -0.0057
             455.237             -0.0052
             456.752             -0.0047
             458.267             -0.0042
             459.782             -0.0037
             461.297             -0.0032
             462.812             -0.0027
             464.327             -0.0021
             465.842             -0.0016
             467.357             -0.0011
             468.872             -0.0006
             470.387             -0.0001
             471.902              0.0004
             473.417              0.0009
             474.932              0.0014
             476.447              0.0019
             477.963              0.0025
             479.478               0.003
             480.993              0.0035
             482.508               0.004
             484.023              0.0045
             485.538               0.005
             487.053              0.0055
             488.568               0.006
             490.083              0.0065
             491.598               0.007
             493.113              0.0076
             494.628              0.0081
             496.143              0.0086
             497.658              0.0091
             499.173              0.0096
             500.688              0.0101
             502.216               -0.05
             503.731             -0.0495
             505.233              0.0116
             506.748              0.0121
             508.263              0.0127
             509.778              0.0132
             511.306             -0.0469
             512.821             -0.0464
             514.336             -0.0459
             515.851             -0.0454
             517.366             -0.0449
             518.869              0.0162
             520.384              0.0167
             521.912             -0.0434
             523.427             -0.0428
             524.942             -0.0423
             526.457             -0.0418
             527.959              0.0193
             529.474              0.0198
             531.002             -0.0403
             532.517             -0.0398
             534.032             -0.0393
             535.547             -0.0388
             537.062             -0.0383
             538.564              0.0229
             540.092             -0.0372
             541.607             -0.0367
             543.122             -0.0362
             544.637             -0.0357
             546.152             -0.0352
             547.667             -0.0347
              549.17              0.0264
             550.697             -0.0337
             552.213             -0.0332
             553.728             -0.0326
             555.243             -0.0321
             556.758             -0.0316
             558.273             -0.0311
             559.788             -0.0306
             561.303             -0.0301
             562.818             -0.0296
             564.333             -0.0291
             565.848             -0.0286
             567.363             -0.0281
             568.878             -0.0275
             570.393              -0.027
             571.908             -0.0265
             573.423              -0.026
             574.938             -0.0255
             576.453              -0.025
             577.968             -0.0245
             579.483              -0.024
             580.998             -0.0235
             582.513              -0.023
             584.028             -0.0224
             585.544             -0.0219
             587.059             -0.0214
             588.574             -0.0209
             590.089             -0.0204
             591.604             -0.0199
             593.119             -0.0194
             594.634             -0.0189
             596.149             -0.0184
             597.664             -0.0179
             599.179             -0.0173
             600.694             -0.0168
             602.209             -0.0163
             603.724             -0.0158
             605.239             -0.0153
             606.754             -0.0148
             608.269             -0.0143
             609.784             -0.0138
             611.299             -0.0133
             612.814             -0.0128
             614.329             -0.0122
             615.844             -0.0117
             617.359             -0.0112
             618.875             -0.0107
              620.39             -0.0102
             621.905             -0.0097
              623.42             -0.0092
             624.935             -0.0087
              626.45             -0.0082
             627.965             -0.0076
              629.48             -0.0071
             630.995             -0.0066
              632.51             -0.0061
             634.025             -0.0056
              635.54             -0.0051
             637.055             -0.0046
              638.57             -0.0041
             640.085             -0.0036
               641.6             -0.0031
             643.115             -0.0025
              644.63              -0.002
             646.145             -0.0015
              647.66              -0.001
             649.175             -0.0005
              650.69                   0
             652.218             -0.0601
             653.721               0.001
             655.248             -0.0591
             656.763             -0.0586
             658.266              0.0026
             659.781              0.0031
             661.296              0.0036
             662.811              0.0041
             664.326              0.0046
             665.841              0.0051
             667.356              0.0056
             668.871              0.0061
             670.386              0.0066
             671.914             -0.0535
             673.429             -0.0529
             674.944             -0.0524
             676.459             -0.0519
             677.974             -0.0514
             679.476              0.0097
             681.004             -0.0504
             682.519             -0.0499
             684.034             -0.0494
             685.549             -0.0489
             687.064             -0.0484
             688.579             -0.0478
             690.094             -0.0473
             691.609             -0.0468
             693.125             -0.0463
              694.64             -0.0458
             696.155             -0.0453
              697.67             -0.0448
             699.185             -0.0443
               700.7             -0.0438
             702.215             -0.0433
              703.73             -0.0427
             705.245             -0.0422
              706.76             -0.0417
             708.275             -0.0412
              709.79             -0.0407
             711.305             -0.0402
              712.82             -0.0397
             714.335             -0.0392
              715.85             -0.0387
             717.365             -0.0382
              718.88             -0.0376
